Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
32575,San Juan Water District in California done with water conservation mandate,03/25/2016,03/23/2016, ,"Officials of the San Juan Water District notified the state water board that they would no longer ask their customers to abide by the state water conservation mandate, but would urge them to voluntarily cut water use by 10 percent.  The State Water Resources Control Board will meet in late April to review water conservation mandates.  The SJWD has some of the wealthiest and heaviest water users in the state.The Sacramento Bee (Calif.), March 25, 2016","Relief, Response & Restrictions, Water Supply & Quality","Granite Bay, CA, Roseville, CA, Sacramento County, CA, Citrus Heights, CA, Fair Oaks, CA, Folsom, CA, Orangevale, CA",
32574,"Water conservation, reduced pipe flushing led to stagnant water in Lodi, California",03/24/2016,03/22/2016, ,"Bad-tasting and smelling water has led at least a dozen Lodi residents to complain to the Lodi Public Works Department about the water’s aesthetic qualities.  The water has become stagnant because the water department flushes pipes far less frequently than it used to do.  The water/wastewater superintendent hoped that the state would ease its rules on water conservation so the city could use more water for pipe flushing.  Lodi News-Sentinel (Calif.), March 22, 2016","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Lodi, CA",
32573,Large water releases from Lake Shasta drawing attention of water customers,03/23/2016,03/18/2016, ,"Redding and Bella Vista residents were concerned about the amounts of water being released from Keswick Dam after heavy rainfall refilled Lake Shasta.  Water conservation has been a priority for months, and to see 18,600 cubic feet per second flowing out—six times the 3,100 cfs of water that was streaming from the dam at the start of March—was remarkable for residents.  Many customers have called the manager of the Bella Vista Water District to inquire about the massive water releases.   Redding Record Searchlight (Calif.), March 22, 2016","Society & Public Health, Water Supply & Quality","Shasta County, CA, Bella Vista, CA, Redding, CA",
32566,"California lawmakers, others travel to Australia to learn lessons about drought",03/21/2016,03/17/2016, ,"The nonprofit California Foundation on the Environment and the Economy paid the way for several lawmakers to travel to Australia during the week of March 21 to learn about the country’s 15-year “millennium drought” and bring home techniques to help California withstand its drought.  Some interest group representatives, including officials from unions representing pipe workers and electrical workers; members of the Environmental Defense Fund and the Natural Resources Defense Council; and employees of Chevron, Comcast and the California Farm Bureau Federation will also make the trip.The Sacramento Bee (Calif.), March 17, 2016",Society & Public Health,"Sacramento County, CA, Sacramento, CA",
32572,Silicon Valley Water Conservation Awards issued,03/23/2016,03/16/2016, ,"Silicon Valley Water Conservation Awards were given to Andrew Jacobs, a senior at Stanford University, the Palo Alto Unified School District and the Menlo Park Municipal Water District.  Jacobs helped reduce water use on campus and helped develop the Stanford Water App, which allows students to report broken sprinklers, shower leaks and other water waste.  Jacobs also facilitated the installation of a 1,500-gallon rainwater harvest system and drip irrigation at Synergy House and a water bottle filling station in Old Union.The Palo Alto Unified School District curbed water use by 29 percent, compared to 2013.  More than 20,000 square feet of irrigated turf were replaced with native plant gardens and natural meadows at six schools within the district with plans to make similar changes at 13 other non-athletic sites.  Toilets, urinals, showerheads, aerators and irrigation hardware were also swapped out for more water-efficient equipment.The Menlo Park Municipal Water District cut their water use by 47 percent since June 2015.  Nearly 113,000 square feet of lawn was converted to drought-tolerant landscaping through the Lawn Be Gone program, which offers residents rebates of $2 per square foot of lawn converted.San Jose Mercury News (Calif.), March 16, 2016","Society & Public Health, Water Supply & Quality","Menlo Park, CA, Palo Alto, CA, Stanford, CA",
32554,"Drought-tolerant landscaping class held in Arcadia, California",03/09/2016,03/12/2016,03/12/2016,"A landscaping class called “Drought Tolerant Lawn Alternatives” was held at the Los Angeles County Arboretum and Botanical Garden in Arcadia to demonstrate different landscaping ideas for those wanting to remove grass and use less water.Los Angeles Times, March 9, 2016",Society & Public Health,"Arcadia, CA",
32593,"Poway, California, fruit trees need supplemental watering",04/05/2016,03/01/2016,04/02/2016,I must now use water supplied by the city to keep fruit trees from drying out.  CoCoRaHS Report from Station #Poway 3.2NE on 4/2/2016,Agriculture,"Poway, CA",
32541,Water conservation leads to unintended consequences in California,02/29/2016,02/27/2016, ,"Water conservation continues to be essential as California enters its fifth year of drought, and water savings of 25 percent, as mandated by Gov. Jerry Brown, is the order of the day.  With the reduction in outdoor water use has come a neglect for trees that has killed millions of them statewide.  Stressed and wilting from water loss, numerous redwoods, oaks, magnolias and other species of trees have been losing leaves and limbs, according to arborists.Water utilities have lost more than half a billion dollars in just the last eight months as customers conserve water, according to the State Water Resources Control Board.   The drop in revenue should continue through October, due to the board’s extension of the water conservation targets, and will likely lead to water rate increases as some districts work to balance the loss.  Intense water conservation has also led to other problems, too.  Sewer lines designed to carry away solid waste using about 120 gallons per household per day have only had a flow of about 50 gallons per person per day, leaving solids sitting in pipes.  As the material lingers, it gives off hydrogen sulfide and also corrodes the pipes.With the intention of saving water, Californians dutifully replaced lawns with desert-themed foliage, aided by rebates offered by their water districts, but homeowners were unaware that the Internal Revenue Service would tax the rebates as income.  Rebates up to $2,000 were not taxed by the state.  Through February, the state has handed out $22 million in rebates, and the Metropolitan Water District gave out $340 million.The Washington Post (D.C.), Feb. 27, 2016","Plants & Wildlife, Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","California, Berkeley, CA",
32531,"Water conference Barstow, California to address water needs for region's future",02/24/2016,02/23/2016, ,"The High Desert Water Summit will be held on April 13 to inform the public about drought, projected growth, water supplies for the region and other topics. Barstow Desert Dispatch (Calif.), Feb. 23, 2016","Society & Public Health, Water Supply & Quality","Barstow, CA",
32538,"Drought behind rise in utility rates in Palo Alto, California",02/25/2016,02/17/2016, ,"Electricity, gas, water and wastewater collection rates could rise in Palo Alto in July if the city council approves the rate increases this summer.  Electricity rates will rise at least 10 percent, gas 7 percent and water and wastewater 7 percent each, for a combined increase of $23.25 per month.  Palo Alto has paid more for electricity since drought reduced hydropower production, forcing the city to purchase more expensive sources of power.San Jose Mercury News (Calif.), Feb. 17, 2016","Relief, Response & Restrictions, Water Supply & Quality","Palo Alto, CA",
32528,"Water conservation hurt revenue for water agency in Riverside County, California",02/16/2016,02/15/2016, ,"Water conservation led to a revenue slump for the Mission Springs Water District at a time when the district needs funds to address new state water quality standards and replace aging infrastructure, prompting the district’s board to consider higher water and sewer rates to bring in more revenue.  The water agency provides water for Desert Hot Springs and its outlying area.  The Coachella Valley Water District and Desert Water Agency may also be raising water rates in the near future.Palm Springs Desert Sun (Calif.), Feb. 15, 2016","Relief, Response & Restrictions, Water Supply & Quality","Riverside County, CA, Desert Hot Springs, CA",
32524,"California florists, flower growers use less water",02/11/2016,02/10/2016, ,"California florists and flower growers have adopted water conservation techniques amid the historic drought to comply with the governor’s mandate to conserve water and also to save money.  Florists note that water is money and strive to recycle where possible.San Jose Mercury News (Calif.), Feb. 10, 2016","Business & Industry, Water Supply & Quality","Campbell, CA, Sunnyvale, CA",
32508,California water board eased conservation mandate to 23 percent,02/04/2016,02/02/2016, ,"Dozens of leaders of California water agencies asked Gov. Jerry Brown’s administration to ease the conservation mandate since it’s raining, reservoirs were filling, water customers were frustrated with the demand for water conservation and reduced water sales were costing water districts hundreds of millions of dollars in lost revenue.  The Water Resources Control Board, however, voted for modest adjustments to the conservation mandates, giving relief to hot areas like the Southern California desert and the Central Valley, but offering no change for most Bay Area cities, Los Angeles and San Diego through May.   Whereas the previous drought rules required a savings of 25 percent compared to water use in 2013, the modified rules require conservation of 23 percent compared to 2013.  San Jose Mercury News (Calif.), Feb. 3, 2016","Business & Industry, Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","California, Alameda County, CA, Livermore, CA, Chico, CA, Oroville, CA, Contra Costa County, CA, Selma, CA, Bakersfield, CA, Lake Isabella, CA, East Los Angeles, CA, Lancaster, CA, Los Angeles, CA, Torrance, CA, King City, CA, Salinas, CA, Placer County, CA, Riverside County, CA, Palm Springs, CA, Stockton, CA, San Francisco, CA, Stockton, CA, Bayshore, CA, Menlo Park, CA, Gilroy, CA, Los Altos, CA, Morgan Hill, CA, Palo Alto, CA, San Jose, CA, Santa Cruz County, CA, Santa Cruz, CA, Dixon, CA, Guerneville, CA, Modesto, CA, Visalia, CA, Marysville, CA",
51272,"Stage 1 water conservation in Visalia, California",07/31/2020,02/01/2016,03/01/2021,"The Visalia City Council met on July 20 and unanimously approved moving from Stage 1 to Stage 3 water conservation as the city’s groundwater level sank 7 feet since April.  Visalia entered Stage 1 of its water ordinance in August 2017, and was in Stage 2 for the previous year and a half.  Foothills Sun Gazette (Exeter, Calif.), July 29, 2020","Relief, Response & Restrictions, Water Supply & Quality","Visalia, CA",
32506,"Water rates rose in Anaheim, California to cover lost revenue",02/01/2016,02/01/2016, ,"Water rates rose 9 percent in Anaheim after the city council voted unanimously to increase rates to compensate for reduced water sales.  The city’s water conservation mandate of 20 percent caused the city’s Public Utilities Department to bring in less revenue, leading to a deficit of $6.7 million for the current budget cycle.  Utility officials used $3 million in reserves and delayed maintenance on water facilities for a savings of $1 million, leaving a $2.7 million deficit to be covered by the rate increase.Orange County Register (Santa Ana, Calif.), Jan. 28, 2016","Business & Industry, Relief, Response & Restrictions, Water Supply & Quality","Anaheim, CA",
32505,Employment opportunities for California's drought-affected individuals,01/29/2016,01/27/2016,03/31/2016,"The Employers’ Training Resource Program was seeking unemployed individuals, due to drought, to fill a number of positions after the program received national dislocated worker grant funding through the California Employment Development.KERO-TV ABC 23 Bakersfield-Turn to 23 (Calif.), Jan. 27, 2016","Relief, Response & Restrictions, Society & Public Health","Kern County, CA, Bakersfield, CA",
32494,Drought summit held at Fresno State,01/19/2016,01/15/2016,01/15/2016,"Fresno State hosted a drought summit to bring together representatives from Cal Poly, San Luis Obispo, California State University, Bakersfield, and the University of California at Merced to craft an action plan to manage water, drought and climate variability in the San Joaquin Valley.Fresno Bee (Calif.), Jan. 14, 2016","Relief, Response & Restrictions, Society & Public Health","Fresno County, CA, Fresno, CA, Kern County, CA, Kings County, CA, Madera County, CA, Merced County, CA, San Joaquin County, CA, Stanislaus County, CA, Tulare County, CA",
32491,Water flows temporarily reduced through California's Sacramento-San Joaquin Delta,01/15/2016,01/14/2016, ,"Water flows through the Sacramento-San Joaquin Delta were reduced temporarily to protect Delta smelt from being swept into the water pumps after the U.S. Fish and Wildlife Service warned that extremely muddy water from winter storms was problematic for the smelt.  The U.S. Bureau of Reclamation slowed water flows to Southern California on Jan. 15.San Francisco Chronicle (SFGate.com), Jan. 14, 2016","Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","Alameda County, CA, Butte County, CA, Colusa County, CA, Contra Costa County, CA, Fresno County, CA, Glenn County, CA, Kern County, CA, Kings County, CA, Lake County, CA, Los Angeles County, CA, Madera County, CA, Marin County, CA, Mariposa County, CA, Merced County, CA, Monterey County, CA, Napa County, CA, Orange County, CA, Plumas County, CA, Riverside County, CA, Sacramento County, CA, San Benito County, CA, San Bernardino County, CA, San Diego County, CA, San Francisco County, CA, San Joaquin County, CA, San Luis Obispo County, CA, San Mateo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Shasta County, CA, Solano County, CA, Sonoma County, CA, Stanislaus County, CA, Sutter County, CA, Yuba City, CA, Tehama County, CA, Tulare County, CA, Tuolumne County, CA, Ventura County, CA, Yolo County, CA",
32478,Greater efforts being made to capture rainwater in California,01/08/2016,01/08/2016, ,"After years of drought, California water agencies were collecting more rainfall than in previous years to use as municipal supply or to direct back into aquifers.  The State Water Resources Control Board also approved a plan to capture more rain through projects costing $200 million.  Los Angeles was investing in projects to capture more water and converted a 16-foot-wide street median the length of 12 football fields into a vegetated area able to capture rain over 111 acres.Las Vegas Sun (Nev.), Jan. 8, 2016","Relief, Response & Restrictions, Water Supply & Quality","California, Los Angeles, CA",
32638,Net loss for the California Water Service Group in the first quarter of 2016,04/28/2016,01/01/2016,03/31/2016,"The California Water Service Group reported a net loss of $0.8 million, or $0.02 net loss per diluted share, for the first quarter of 2016, compared to net income of $1.6 million, or $0.03 net income per diluted share, for the first quarter of 2015.  Increases in incremental drought costs, maintenance expense, and interest expense were the reasons for the decrease in net income.  Total revenue dipped $0.3 million, or 0.2%, to $121.7 million for the first quarter of 2016 as compared to revenue of $122.0 million for the first quarter of 2015. Rate increases added $6.1 million, $5.0 million of which was related to water production cost increases. Revenue decoupling mechanisms and other balancing accounts lowered revenue $11.5 million due to a decrease in customer usage during the first quarter of 2016. All other changes added $5.1 million.Water production expenses dropped $4.1 million, or 9.1%, to $41.1 million for the first quarter of 2016 as compared to prior year water production expenses of $45.2 million, due primarily to the reduction in customer water usage associated with the California drought. Boston Globe and Boston.com (Mass.), April 28, 2016","Business & Industry, Water Supply & Quality","California, San Jose, CA",
32466,"California farmers struggle to cope with water shortages, increased insect pressure",12/17/2015,12/16/2015, ,"Some California farmers were out of resources and patience after four years of drought and were taking time off, leaving farm stands empty at some Southern California farmers markets.  A Lompoc farm had little to sell after an army of bagrada bugs consumed acres of broccoli, cauliflower, leeks and spinach.  Bagrada bugs normally infest wild mustard, but the drought dried up the mustard, leaving the bugs to find sustenance elsewhere.  Warm temperatures and the drought also allowed the insects to thrive.  Water shortages also made farming a headache for growers.  Water rates tripled in August for water customers in Goleta, leading one farmer to drop out of the Santa Monica farmers market for a while.  Produce from a farm in Brentwood was sold at the farmers market every other week rather than weekly when the water bill shot up from $20 per acre-foot to $650 per acre-foot.  A Santa Monica produce buyer noted that she and other buyers were having a difficult time finding certain specialty items for high-end restaurants in New York and Los Angeles.  Los Angeles Times, Dec. 16, 2015","Agriculture, Business & Industry, Plants & Wildlife, Society & Public Health, Water Supply & Quality","Brentwood, CA, Los Angeles, CA, Santa Monica, CA, Arroyo Grande, CA, Goleta, CA, Lompoc, CA, New York, NY",
32521,"Reservoir near Livermore, California closed, due to an algae bloom",02/11/2016,12/15/2015, ,"Del Valle Reservoir near Livermore remained closed to swimming due to an algae bloom that appeared in December.  Boating and fishing were permitted, but visitors were encouraged to rinse off with clean water after spending time at the lake.San Jose Mercury News (Calif.), Feb. 9, 2016","Relief, Response & Restrictions, Society & Public Health, Tourism & Recreation, Water Supply & Quality","Castro Valley, CA, Livermore, CA",
32462,"Drought slowed growth of Monterey pine trees in Auberry, California",12/14/2015,12/12/2015, ,"Drought slowed the growth of Monterey pine trees growing on a tree farm in Auberry, affecting the trees’ fullness.The Fresno Bee (Calif.), Dec. 12, 2015","Agriculture, Plants & Wildlife","Fresno County, CA, Auberry, CA",
32457,California homeowners defend water use for lawns,12/09/2015,12/09/2015, ,"California residents who do not want to be confronted about their green lawns have put up signs reading, “Our gardens are watered by a well,” or, “non-potable water in use for irrigation.”  They feel that the signs should deter passers-by from criticizing their water use since they are not using the “public” supply to water their lawns.  The New York Times, Dec. 9, 2015","Society & Public Health, Water Supply & Quality","Alameda County, CA, Contra Costa County, CA, Marin County, CA, Napa County, CA, Napa, CA, San Francisco County, CA, San Mateo County, CA, Atherton, CA, Santa Clara County, CA, Solano County, CA",
32453,Ancient artifacts vulnerable to looting in California,12/02/2015,12/01/2015, ,"Low water levels across California have provided ample opportunity for looters to scavenge for artifacts on exposed lakebeds, riverbeds and reservoirs.  In Lake County, looting continued to be a problem at Anderson Marsh State Historic Park where archaeological deposits date back at least 13,000 years.  A man arrested by a Lake County detective had collected more than two dozen obsidian spear points, early stone hunting tools, a clay pottery bowl and other Native American relics.Clear Lake in Lake County is another site popular with treasure hunters.  It is the ancestral ground of the indigenous Pomo people who settled there 14,000 years ago and holds artifacts ranging from obsidian dart points to items from the Gold Rush.  An archaeological crimes class was held to educate law enforcement and others to cut down on looting.The New York Times, Dec. 1, 2015",Society & Public Health,"Butte County, CA, Lake County, CA, Clearlake, CA",
32451,Christmas trees stunted in northern California,12/01/2015,12/01/2015, ,"Tree farmers in northern California lost seedlings and saw mature trees stunted by drought in 2015.  In Los Gatos, a Christmas tree farmer lost 90 percent of his year-old seedlings.  He also noticed that trees’ needles grew less and trees grew less in height than could be expected in a good year.  Near Auburn, growers of prized silver tipped trees opted not to sell any because parched trees drop their needles within days after being cut.  Tree growers in Sebastopol rented water trucks and used hoses to hand water seedlings during the summer.  They also installed a drip irrigation system to water their trees from the spring through the fall.  With fewer trees attaining the desired height for lack of water, there will be a smaller selection of trees available this year at higher prices.San Francisco Chronicle (Calif.), Dec. 1, 2015","Agriculture, Tourism & Recreation","Alameda County, CA, Alpine County, CA, Amador County, CA, Butte County, CA, Calaveras County, CA, Colusa County, CA, Contra Costa County, CA, Del Norte County, CA, El Dorado County, CA, Fresno County, CA, Glenn County, CA, Humboldt County, CA, Lake County, CA, Lassen County, CA, Mendocino County, CA, Modoc County, CA, Nevada County, CA, Placer County, CA, Auburn, CA, Plumas County, CA, Sacramento County, CA, Los Gatos, CA, Shasta County, CA, Sierra County, CA, Siskiyou County, CA, Sonoma County, CA, Sebastopol, CA, Sutter County, CA, Tehama County, CA, Trinity County, CA, Yolo County, CA, Yuba County, CA",
32452,Allocation offered for California's State Water Project,04/21/2016,12/01/2015,04/21/2016,"The California Department of Water Resources announced that it will deliver 60 percent of water allotments for agricultural and municipal use as March storms brought more rain to refill reservoirs, particularly in the northern part of the state.  Orange County Register (Calif.), April 21, 2016Additional winter precipitation has made it possible for the State Water Resources Board to offer larger water allotments of 45 percent this year, an improvement over February’s estimate of 30 percent.The Sacramento Bee (Calif.), March 17, 2016The Department of Water Resources increased the estimated delivery via the State Water Project to 30 percent of full allotments, up from 15 percent in January.  Palm Springs Desert Sun (Calif.), Feb. 24, 2016The Department of Water Resources projected a water delivery of 15 percent of full water allotments for 2016 after rains increased reservoir levels.  In 2015, State Water Project delivered 20 percent of full allotments, and, in 2014, delivered just 5 percent.Palm Springs Desert Sun (Calif.), Jan. 26, 2016The 2016 initial allocation for the State Water Project was 10 percent of normal supplies, or half as much as was delivered in 2015, despite the expectation of heavy winter precipitation, due to El Niño.  Allocation estimates will be updated as the winter progresses.Sacramento Bee (Calif.), Dec. 1, 2015","Agriculture, Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Alameda County, CA, Butte County, CA, Fresno County, CA, Kern County, CA, Kings County, CA, Los Angeles County, CA, Napa County, CA, Orange County, CA, Plumas County, CA, Riverside County, CA, San Bernardino County, CA, San Diego County, CA, San Luis Obispo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Solano County, CA, Yuba City, CA, Tulare County, CA, Ventura County, CA",
32447,"Conservation mandate causing revenue shortfall for utility in San Diego, California",11/25/2015,11/25/2015, ,"The water conservation targets assigned by the State Water Resources Control Board were causing problems for San Diego, which has 99 percent of the water it needs.  With lower water sales, due to people conserving, local water agencies have raised water rates to increase revenue.  In addition, the desalination plant in Carlsbad will begin producing enough water in December to meet 7 to 10 percent of the county’s demand.  County water officials hope that the state will ease conservation mandates for parts of the state where water supplies are ample.Los Angeles Times (Calif.), Nov. 25, 2015","Relief, Response & Restrictions, Water Supply & Quality","San Diego County, CA, Carlsbad, CA, San Diego, CA",
32448,Water conservation hurts California water providers' bottom lines,11/30/2015,11/24/2015, ,"Mandated water conservation continued to cut into water suppliers’ revenue, forcing them to add drought surcharges, tap monetary reserves and postpone maintenance projects.  The general manager of Riverside Public Utilities said that water restrictions will cost about $9 million in 2015.  More fixed charges, such as a drought surcharge ranging from $0.71 to $1.98, depending on water use and also a penalty for exceeding water allotments, were being added to customers’ bills to meet the utility’s costs.  In Hemet, water rates rose 19 percent on Oct. 1 and will be followed by additional rate increases of 19 percent in March 2016, 4 percent in January 2017 and 3 percent increases each January through 2020.  Eastern Municipal Water District in Perris loses about $1 million monthly due to water conservation, said the district spokesman.  Mandated water conservation for Eastern, the largest water supplier in Riverside County, is 28 percent.  The district increased water rates by 3.8 percent in January 2015 and added two fixed charges for water and sewer use.Riverside Press-Enterprise (Calif.), Nov. 24, 2015","Business & Industry, Relief, Response & Restrictions, Water Supply & Quality","Riverside County, CA, Hemet, CA, Perris, CA, Riverside, CA",
32449,"Residents of Yorba Linda, California push back against water rate increase",11/30/2015,11/24/2015, ,"The Yorba Linda Taxpayers Association intends to pursue legal and political action to overturn a $25 monthly water rate increase which took effect Oct. 1.  The increase in the average basic monthly service charge was needed to bolster revenue for the Yorba Linda Water District  and cover the projected $9 million loss in revenue caused by water conservation. Orange County Register (Calif.), Nov. 24, 2015","Business & Industry, Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Brea, CA, Placentia, CA, Yorba Linda, CA",
32446,"Huntington Gardens in San Marino, California includes more drought-tolerant plants",11/25/2015,11/23/2015, ,"Huntington Gardens in San Marino was updated to include more drought-tolerant plants and native grasses and less turf in its famed gardens.Austin American-Statesman (Texas), Nov. 23, 2015","Plants & Wildlife, Society & Public Health","San Marino, CA",
32445,Variation in enforcement of water rules frustrates some Californians,11/23/2015,11/21/2015, ,"Enforcement of water restrictions in California has varied across the state.  For example, a resident of Apple Valley was fined for excessive water use, despite nearly halving her family’s water use, bringing consumption down to 178 gallons of water per person per day.  Meanwhile a wealthy Bel Air resident has used more than 30,000 gallons of water daily and has not been fined.  None of Los Angeles’ heaviest water users have been fined.  While all California communities must conserve water, some water hogs with lush lawns or multiple pools have used water profligately and those in poorer neighborhoods have scrimped and been fined, despite their best efforts.The New York Times (N.Y.), Nov. 21, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","California, Clovis, CA, Bel Air, CA, Los Angeles, CA, Apple Valley, CA",
32439,"City council in Visalia, California considered buying its water system",11/13/2015,11/12/2015, ,"The Visalia city council has expressed interest in buying the city’s water treatment system from California Water Service because council members have complained about high water bills and shortfalls in water conservation.  Cal Water, however, says it is not interested in selling the water system.  Fresno Bee (Calif.), Nov. 12, 2015","Society & Public Health, Water Supply & Quality","Visalia, CA",
32435,"Many deciduous trees in Fresno, California entered early dormancy",11/12/2015,11/11/2015, ,"Many drought-stressed deciduous trees in Fresno began dropping their leaves at least two weeks early as they entered into early dormancy before the fall and winter rains.  Fresno Bee (Calif.), Nov. 11, 2015",Plants & Wildlife,"Fresno, CA",
32424,"Hungry bears invade Three Rivers, California",11/09/2015,11/08/2015, ,"Hungry bears have invaded Three Rivers, on the west side of Sequoia National Park, in search of food as they prepare to hibernate for the winter.  The ongoing four-year drought left the berry crop shriveled and acorns were relatively scarce, leading bears to seek out food in residential areas.  Residents have gotten used to seeing bears and seem to enjoy the visitors hanging out on the golf course, near a pool, in trees and gathering acorns in the town where acorns were plentiful.Portland Oregonian, Hillsboro Argus, Oregon Live.com (Ore.), Nov. 8, 2015","Plants & Wildlife, Society & Public Health","Tulare County, CA, Three Rivers, CA",
32422,Los Angeles residents encouraged to collect rain in cisterns,11/06/2015,11/04/2015, ,"With the state expecting to receive heavy rainfall this winter, Los Angeles officials encouraged residents to collect rain in cisterns for later use to conserve the city’s supply of potable water.Torrance Daily Breeze (Calif.), Nov. 4, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Los Angeles, CA",
32419,Grants assist Central Valley communities with water supply improvements,11/06/2015,11/02/2015, ,"The U.S. Department of Agriculture awarded $3.3 million in grants to improve water supplies in eight communities in Fresno, Tulare and Kings counties.  One of the USDA grants will cover well drilling in East Porterville and another grant would eventually assist with getting the town connected to Porterville’s water system.  Some of the other grants gave $500,000 to the city of Orange Cove, $494,300 to Big Sandy Rancheria near Auberry, $170,000 to Alpaugh Community Services District in Tulare County and $142,000 for the Kettleman City Community Services District in Kings County.Fresno Bee (Calif.), Nov. 2, 2015","Relief, Response & Restrictions, Water Supply & Quality","Fresno County, CA, Fresno, CA, Orange Cove, CA, Kings County, CA, Kettleman City, CA, Stratford, CA, Tulare County, CA, Alpaugh, CA, East Porterville, CA, Monson, CA",
32416,"Winter watering schedules in effect in Sacramento, Roseville, California",11/05/2015,11/01/2015,03/12/2016,"Sacramento’s winter watering schedule took effect on Nov. 1 and will remain in effect through March 12.  Outdoor watering was allowed just once per week to conserve water during the cooler season.  Neighboring Roseville began its winter watering schedule on Oct. 5 and will remain on that schedule until April.Sacramento Bee (Calif.), Oct. 31, 2015","Relief, Response & Restrictions, Water Supply & Quality","Roseville, CA, Sacramento, CA",
32555,"Cloud-seeding used to enhance rainfall in Los Angeles County, California",03/09/2016,10/30/2015,03/07/2016,"When the Los Angeles County Board of Supervisors met in Oct. 2015, they approved a one-year contract with North American Weather Consultants, based in Utah, for up to $550,000 a year.  The first cloud-seeding effort took place on March 6 when clouds were seeded with silver iodide to enhance rainfall, which is collected in dams and in the Pacoima, Big Tujunga and San Gabriel watersheds.Los Angeles Times, March 8, 2016","Relief, Response & Restrictions, Water Supply & Quality","Los Angeles County, CA, Pacoima, CA, San Gabriel, CA, Sylmar, CA",
32409,Fines for four California water districts,11/03/2015,10/30/2015, ,"Four California water suppliers—Beverly Hills, the cities of Indio and Redlands, and the Coachella Valley Water District—were issued a $61,000 penalty for not achieving their water conservation mandates.  Statewide, Californians curbed their water use 26.1 percent in September, compared with 2013 water use.   San Francisco Chronicle (SFGate.com), Oct. 31, 2015","Relief, Response & Restrictions, Water Supply & Quality","California, Beverly Hills, CA, Riverside County, CA, Indio, CA, Redlands, CA",
32384,"Burn ban in Folsom, California",10/27/2015,10/27/2015, ,"The Folsom City Council approved a ban restricting fires in parks and open spaces, except in designated picnic areas.  The fire chief wanted the ban because conditions were so dry and Folsom contains plenty of open space.The Sacramento Bee (Calif.), Oct. 28, 2015Dry conditions spurred the Folsom City Council to consider a ban on fires in parks and open spaces like the one in effect for Sacramento County.The Sacramento Bee (Calif.), Oct. 27, 2015","Fire, Relief, Response & Restrictions","Folsom, CA",
32374,Revenue shortfall for Los Angeles Department of Water and Power,10/23/2015,10/21/2015, ,"Los Angeles Department of Water and Power was about $111 million short on its revenue projection for the fiscal year that ended during the 2015 summer because its customers conserved about 10 percent more water than expected.  Customers conserved 18 billion gallons, leaving DWP about $57 million short.  To bring in more money and help cover fixed costs, the Board of Water and Power Commissioners approved a pass-through charge that will cost the average customer about $1.80 per month starting in 2016.  The DWP shared videos with its customers to explain a water rate proposal and hoped customers would share the videos online with the hashtag #LAPWD, but customers took a different angle with the hashtag.  They have complained about power outages and the pass-through water charge.  One user posted, ““#LADWP hikes rates because they aren't making enough revenue. We're saving water like we're supposed to.  U mad? I am.”Los Angeles Times, Oct. 21, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Los Angeles, CA",
32372,"Survey to better understand health, drought in Tulare County, California",10/23/2015,10/20/2015, ,"Volunteers in Tulare County were knocking on doors in East Porterville, Cutler and Orosi and asking residents questions about health problems.  The goal was better understanding of the relationship between drought and health problems and whether stress and poverty typically follow such a combination.  The results of the three-day survey will help county officials know how to use available funding more effectively.KFSN-TV ABC 30 Fresno/Visalia (Calif.), Oct. 20, 2015",Society & Public Health,"Tulare County, CA, Cutler, CA, East Porterville, CA, Orosi, CA",
32413,Conservation frees up water to sell in southern California,11/05/2015,10/16/2015,01/12/2016,"The Riverside City Council voted to keep the $761,000 from the sale of excess water to Western Municipal Water District in November.  Due to the state-mandated water conservation target for Riverside, the district had water left over from the Bunker Hill Basin that it could not use and could not carry over into 2016.  The council opted to use the money to stave off or soften the next water rate increase.  Riverside Press-Enterprise (Calif.), Jan. 12, 2016Riverside Public Utilities has water to sell because its customers conserved water as mandated, and the unused water must be forfeited.  Instead, Riverside planned to sell 2,500 acre-feet of water to Western Municipal Water District for $1.6 million before the end of 2015.  Western, which spends millions annually on imported water, would save $400,000 on the less expensive water from Riverside.  Both Riverside and Western have lost about $2 million to $3 million from conservation.  The Riverside Public Utilities board approved the water sale to Western on Oct. 16 and the Riverside City Council voted on it Nov. 3.Riverside Press-Enterprise (Calif.), Oct. 30, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Riverside, CA",
