Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
29258,Dry conditions in Texas limited or prevented Rio Grande turkeys from reproducing,07/17/2013,07/11/2013, ,"Dry conditions in Texas limited or prevented Rio Grande turkeys from mating, breeding and nesting, which is usually at its height in March and April.  Hens’ physical condition was too poor for successful reproduction, and there was not enough nesting cover, due to inadequate rainfall.  In late May through the start of June, rain fell and improved range and habitat conditions.  Some of the turkeys made a successful, albeit late, nesting effort.  Houston Chronicle (Texas), July 11, 2013",Plants & Wildlife,Texas,
28675,New public service announcement to encourage continued water conservation in Texas,06/06/2013,06/04/2013, ,"The Texas Parks and Wildlife Department and the Texas Commission on Environmental Quality urged the public to continue conserving water in a public service announcement featuring country music singer Kevin Fowler.  He sings “Take Care of Texas” on a riverbank.  The PSA encourages the public to enjoy outdoor recreation and to take care of the environment.  Lubbock Avalanche-Journal (Texas), June 4, 2013","Relief, Response & Restrictions, Water Supply & Quality",Texas,
28706,Emergency grazing on CRP acres authorized in 192 Texas counties,06/07/2013,06/02/2013,08/30/2013,"One hundred ninety-two Texas counties are eligible for emergency grazing on Conservation Reserve Program land for the 2013 fiscal year,  effective June 2 through the next 90 days.  Only lands that were not hayed or grazed in 2011, 2012 or the fall or winter of FY 2013 may be approved for use.  The Farm Service Agency's fiscal year begins on Oct. 1.  Drovers Cattle Network (Kan.), June 7, 2013","Agriculture, Relief, Response & Restrictions",Texas,
28094,Texas water supplies remain depleted after years of drought,02/05/2013,02/05/2013, ,"There were 1,011 communities in Texas with water restrictions, stated L’Oreal Stepney, the deputy director for water at the Texas Commission on Environmental Quality.  He also reported that 19 water systems have less than 180 days’ worth of water, three systems have less than 45 days’ worth and one system relies on trucked-in water to meet basic needs.  The state climatologist warned the House and Senate Natural Resources Committees that the state may be headed into its second worst drought as rainfall deficits remained high across the state.  Austin American-Statesman (Texas), Feb. 5, 2013","Relief, Response & Restrictions, Water Supply & Quality",Texas,
28103,The Electric Reliability Council of Texas began requiring that new power generators show proof of water access and rights,02/07/2013,01/07/2013, ,"The Electric Reliability Council of Texas began requiring that new power generators show proof of water access and rights before the council will add the power company to its state planning model.  The goal is to ensure that power companies use their water supplies sensibly to have adequate supplies during drought.  Houston Chronicle (Texas), Feb. 6, 2013","Business & Industry, Energy",Texas,
28238,The Texas Farm Bureau reported that food prices have risen rapidly in the past three months,03/27/2013,12/27/2012,03/27/2013,"The Texas Farm Bureau reported that food prices have risen rapidly in the past three months as food prices reflect the strain of the 2011 drought and the Midwest drought in 2012 on agriculture.  Thirteen of the 16 items it surveys every three months rose considerably, particularly meats.  The price of lean ground beef rose by 10.5 percent, while the cost of top cut sirloin steak climbed roughly 19 percent or nearly one dollar since the last survey three months ago.  KJ 97 KAJA-FM (San Antonio, Texas), March 27, 2013",Society & Public Health,Texas,
28037,Mistletoe production down in Texas,01/16/2013,12/24/2012, ,"A mistletoe grower in Priddy in central Texas said that the dry conditions prevented mistletoe from growing, resulting in a mistletoe shortage in the state and country.  Mistletoe is a parasitic plant that grows on some trees.  Since drought has killed many trees across the state, mistletoe wasn’t faring so well either.  Q 101.9 KQXT-FM (Texas), Dec. 24, 2012","Agriculture, Plants & Wildlife",Texas,
27860,Drought and high hay prices led to what some Humane Society officials in Texas term the “Donkey Crisis of 2012”,11/26/2012,11/25/2012, ,"Drought and high hay prices led to what some Humane Society officials in Texas term the “Donkey Crisis of 2012.”  Drought drastically reduced grass and hay production in 2011, leaving donkeys with little to eat and making the purchase of hay for feeding donkeys very costly.  An investigator with the Humane Society of North Texas said that a 60-pound bale of hay cost about $14, double what it cost two years ago.  The Humane Society and the Peaceful Valley Donkey Rescue (PVDR) have been overwhelmed with donkeys for the past year and a half and want to give them to good homes.  The PVDR has roughly 1,000 donkeys at its headquarters.  Fort Worth Star-Telegram (Texas), Nov. 25, 2012","Agriculture, Society & Public Health",Texas,
27780,Texas scored a D-minus on an assessment of its drinking water,11/12/2012,11/08/2012, ,"Texas scored a D-minus on an assessment of its drinking water by the American Society of Civil Engineers.  The D-minus reflected the poor availability of drinking water in Texas after years of drought and did not indicate that the water was of inferior quality.  Fort Worth Star-Telegram (Texas), Nov. 8, 2012","Society & Public Health, Water Supply & Quality",Texas,
47994,Hectic cattle sales in Texas,11/29/2018,07/23/2012, ,"About 36,000 cattle were sold at auction in Texas, nearly three times the 13,400 head sold just a couple of weeks ago and nearing the 43,600 head sold this time during the unforgiving 2011 drought, according to the U.S. Department of Agriculture.Kansas City Star & KansasCity.com (Mo.), July 24, 2012",Agriculture,Texas,
26723,Tree mortality survey underway in Texas to assess drought damage,05/15/2012,05/14/2012,07/14/2012,"The Texas Forestry Service is attempting to determine more accurately how many trees were killed by the recent intense drought.  Crews are counting the number of dead trees and noting insects and tree diseases within a 75-foot radius on seven hundred plots of land.  A previous tree mortality estimate by the Texas Forest Service put the number as high as 500 million.  The assessment is expected to take two months.  Another more thorough tree study is also planned.  Brownsville Herald (Texas), May 14, 2012",Plants & Wildlife,Texas,
26633,"Burn bans in Young, Stephens and Eastland counties in Texas",04/30/2012,04/26/2012, ,"Outdoor burn bans continue for Young, Stephens, and Eastland counties. The Texas and Southwestern Cattle Raisers Association estimates that it may take more than 5 years to rebuild the Texas cattle industry. To foster the proper rebuilding of herds and help maintain the cattle infrastructure, the Texas Agrilife Extension Service has hosted educational programs throughout the state. NWS - Drought Information Statement - Dalls/Fort Worth, Texas - April 26, 2012","Agriculture, Fire, Relief, Response & Restrictions","Texas, Eastland County, TX, Stephens County, TX, Young County, TX",
26599,"Burn bans, water use restrictions remain in place in southern Texas",04/23/2012,04/19/2012, ,"Burn bans remain in effect for La Salle, Webb, Jim Wells, McMullen, Live Oak, Bee, Kleberg, and Refugio counties. Laredo officially remains under voluntary water restrictions. Residents of Victoria and Corpus Christi are also encouraged to conserve water. Additional locations that have maintained either mandatory or voluntary restrictions on their local public water systems (PWS), according to the Texas Commission on Environmental Quality: Aransas County: Sunset Bay (voluntary) Bee County: Blueberry Hills Waterworks (voluntary) Calhoun County: Port Comfort (stage 1) Jim Wells County: Alice (stage 1), English Acres (stage 3), Paisano Mobile Home Park (stage 3), and Loma Linda Water Supply (voluntary) Kleberg County: King Ranch Santa Gertrudis District (stage 1) and East Riviera (voluntary) Live Oak: Buckeye Knoll (stage 1), Old Marbach School WSC (voluntary) Nueces County: Nueces County WCID 3 (voluntary) Webb County: Mirando City WSC (voluntary) NWS - Drought Information Statement - Corpus Christi, Texas - April 19, 2012","Fire, Relief, Response & Restrictions",Texas,
26618,Producers waiting for moisture before planting in southern Texas,04/26/2012,04/19/2012, ,"In spite of improved rainfall, producers were still waiting on additional showers for planting crops. Although some soil moisture was available in many areas, it was not enough in general for planting. Cotton farmers over the Rolling Plains in particular were on edge with moisture badly needed before planting. Producers were pre-irrigating where irrigation was available. Winter wheat was mostly a loss because of drought conditions. Pasture and rangeland improved slightly while livestock were in fair to good condition with supplemental feeding. Many trees, shrubs, and grasses have died or responded poorly to the recent moisture. Some poorer fields over the Rolling Plains were being ""disastered out"" by crop insurance companies. Lubbock entered stage 2 of its drought contingency plan on April 1 because of an anticipated gap in water supply. Stage 2 restrictions limit water usage to certain times and certain days of the week, while refraining from certain other aesthetic or non-essential uses of water. NWS - Drought Information Statement - Lubbock, Texas - April 19, 2012","Agriculture, Relief, Response & Restrictions, Water Supply & Quality",Texas,
26552,Drought allowed new weed to thrive in parts of Texas,04/12/2012,04/10/2012, ,"An invasive weed of Mediterranean origin called bastard cabbage was thriving in parts of Texas where drought killed lots of grass, such as in overgrazed pastures, stated the director of vegetation management for the Texas Transportation Department.  Rapistrum rugosum grows to 2 to 5 feet in height and has full leafy branches with yellow flowers.  The weed was crowding out bluebonnets and other wildflowers in some areas and making it difficult for grass to reestablish itself.  Efforts were underway to control the weed.  Fort Worth Star-Telegram (Texas), April 10, 2012",Plants & Wildlife,Texas,
26545,Ninety-seven counties in Texas ban outdoor burning,04/10/2012,04/09/2012, ,"Ninety-seven counties in south and West Texas and the Panhandle have bans on outdoor burning due to dry conditions and elevated fire danger.  Odessa American (Texas), April 9, 2012","Fire, Relief, Response & Restrictions",Texas,
26598,"Burn bans, water restrictions in effect in south Texas",04/23/2012,04/05/2012, ,"Burn bans remain in effect for La Salle, Webb, Jim Wells, McMullen, Live Oak, Bee, Kleberg, and Refugio counties. Laredo officially remains under voluntary water restrictions. Residents of Corpus Christi are also encouraged to conserve water. Additional locations that have maintained either mandatory or voluntary restrictions on their local public water systems (PWS), according to the Texas Commission on Environmental Quality: Aransas County: Sunset Bay (voluntary) Bee County: Blueberry Hills Waterworks (voluntary) Calhoun County: Port Comfort (stage 1) Jim Wells County: Alice (stage 1), English Acres (stage 3), Paisano Mobile Home Park (stage 3), and Loma Linda Water Supply (voluntary) Kleberg County: King Ranch Santa Gertrudis District (stage 1) and East Riviera (voluntary) Live Oak: Buckeye Knoll (stage 1), Old Marbach School WSC (voluntary) Nueces County: Nueces County WCID 3 (voluntary) Webb County: Mirando City WSC (voluntary) In the past year, a donkey rescue group collected almost 800 abandoned donkeys, animals that were abandoned because of the drought. Also, although conditions have improved after several weeks of rain, Coastal Bend livestock producers continued to supplemental feed their herds. NWS - Drought Information Statement - Corpus Christi, Texas - April 5, 2012","Agriculture, Fire, Relief, Response & Restrictions",Texas,
26596,"In Texas, water restrictions, burn bans continue; dry weather keeping migrating birds away",04/23/2012,03/08/2012, ,"Burn bans remain in effect for La Salle, Webb, Jim Wells, McMullen, Live Oak, Bee, Kleberg, and Refugio counties. Duval County recently removed its burn ban. Laredo officially remains under voluntary water restrictions. Residents in Victoria and Corpus Christi are also strongly encouraged to conserve water. Additional locations that have maintained either mandatory or voluntary restrictions on their local public water systems (PWS), according to the Texas Commission on Environmental Quality: Aransas County: Sunset Bay (voluntary) Bee County: Blueberry Hills Waterworks (voluntary) Calhoun County: Port Comfort (stage 1) Jim Wells County: Alice (stage 1), English Acres (stage 3), Paisano Mobile Home Park (stage 3), and Loma Linda Water Supply (voluntary) Kleberg County: King Ranch Santa Gertrudis District (stage 1) and East Riviera (voluntary) Live Oak: Buckeye Knoll (stage 1), Old Marbach School WSC (voluntary) Nueces County: Nueces County WCID 3 (voluntary) Webb County: Mirando City WSC (voluntary) According to an Associated Press article dated March 1, the Texas drought has affected the migration of many birds that normally come to Texas during the cool season but have gone elsewhere because of the lack of food. This includes whooping cranes, ducks, geese, and other waterfowl. The Lower Colorado River Authority (LCRA) announced that, for the first time ever, they will not be releasing water to support rice production. This will have a profound impact on rice production, as the production of Texas rice contributes more than $200 million to the state economy each year and accounts for thousands of jobs. The Texas Crop and Weather Reports for February 28 and March 6 noted that in the coastal bend district, livestock were still being supplemented with hay and protein. In the western areas (considered part of the south district), recent rainfall improved range and pastures, allowing livestock producers to cut back on supplemental feeding. NWS - Drought Information Statement - Corpus Christi, Texas - March 8, 2012","Agriculture, Fire, Plants & Wildlife, Relief, Response & Restrictions",Texas,
26412,Drought caused birds that usually winter in the Texas Panhandle to go elsewhere,03/06/2012,03/01/2012, ,"Drought caused birds that usually winter in the Texas Panhandle to rethink their plans.  Just 15,000 ducks were in the Panhandle this winter, in comparison with 36,000 last winter.  Fewer ponds and reduced surface water supplies probably discouraged the ducks from staying there.  Instead, more ducks were wintering in the state’s prairie areas, where biologists estimate there were 1.2 million ducks, up from 885,000 last year.  Biologists wonder how the usual winter habitation might affect the birds’ well being as they begin the return journey to their summer habitat and attempt to reproduce.  The Daily News (Texas), March 1, 2012",Plants & Wildlife,Texas,
26392,"Two Texas congressmen objected to the Air Force’s plans to move eight C-130 Hercules aircraft from Fort Worth, Texas",03/01/2012,02/28/2012, ,"Two Texas congressmen objected to the Air Force’s plans to move eight C-130 Hercules aircraft from Fort Worth to Montana, fearing that Texas may be less prepared to fight wildfires in the upcoming fire season.  The assignment of the aircraft to the Texas Air National Guard makes them accessible to the state in the event of disasters, such as a wildfire or a hurricane.   Abilene Reporter-News (Texas), Feb. 28, 2012","Fire, Society & Public Health",Texas,
26444,"Forage still inadequate, water restrictions in place across north Texas",03/14/2012,02/25/2012, ,"Despite the improvement in north Texas, only 18 percent of pasture and rangeland across the state was rated as good or excellent. Forage was still inadequate in many areas. Supplemental feeding, much of which is accomplished with out-of-state hay, remains widespread across the state. Water restrictions remain in place across north Texas. Tarrant Regional Water District (87 percent capacity) and Dallas Water (89 percent) are in stage 1, while the North Texas Municipal Water District will remain in stage 3 until June 1. For Groesbeck (Limestone County), only voluntary conservation is currently ongoing. NWS - Drought Information Statement - Dallas/Fort Worth, Texas - February 25, 2012","Agriculture, Relief, Response & Restrictions, Water Supply & Quality",Texas,
26595,"Burn bans, water use restrictions remain in effect in Texas",04/23/2012,02/23/2012, ,"Burn bans remain in effect for La Salle, Webb, Duval, Jim Wells, McMullen, Live Oak, Bee, Kleberg, and Refugio counties. Laredo officially remains under voluntary water restrictions. Residents in Victoria are also strongly encouraged to conserve water. Corpus Christi residents are encouraged to voluntarily conserve water. More stringent water restrictions were considered over the past few months, but some local officials were concerned that water restrictions would curtail revenue generated by water usage by companies and residences (and the only way to keep the revenue up during restrictions was to raise water use rates). Additional locations that have maintained either mandatory or voluntary restrictions on their local public water systems (PWS), according to the Texas Commission on Environmental Quality: Aransas County: Sunset Bay (voluntary) Bee County: Blueberry Hills Waterworks (voluntary) Calhoun County: Port Comfort (stage 1) Jim Wells County: Alice (stage 1), English Acres (stage 3), Paisano Mobile Home Park (stage 3), and Loma Linda Water Supply (voluntary) Kleberg County: King Ranch Santa Gertrudis District (stage 1) and East Riviera (voluntary) Live Oak: Buckeye Knoll (stage 1), Old Marbach School WSC (voluntary) Nueces County: Nueces County WCID 3 (voluntary) Webb County: Mirando City WSC (voluntary) The Texas Forecast Service recently reported that the Texas drought killed an estimated 5.6 million trees. The Lower Colorado River Authority is expected to announce on March 1 that they will likely not release irrigation water for thousands of farmers in rice growing regions. If true, this will not only impact the rice farmers, but ranchers as well (however, most ranchers have already culled their herds). Also, it is suspected that the whooping crane population may be more widely dispersed this year because of the drought, because of the lack of their important food source - blue crabs. The Texas Crop and Weather Reports for February 14 and 21 contained the following information: In the Coastal Bend district, livestock producers were still supplementing cattle with hay and protein, in part due to lack of forage. For the western areas (considered part of the south district), supplemental feed for cattle was still greatly needed as many ranchers’ hay stocks were short, and prices continued to rise. NWS - Drought Information Statement - Corpus Christi, Texas - February 23, 2012","Agriculture, Fire, Plants & Wildlife, Relief, Response & Restrictions",Texas,
26277,Live oak trees in Texas sloughing off bark,02/08/2012,02/07/2012, ,"Live oak trees have been sloughing off bark in many parts of Texas, according to an Abilene area arborist, who stated that the bark was coming loose on the lower trunk, sometimes in small patches and, in other instances, in much larger sections.  The bark was coming loose because the cambium beneath the bark, which transports of nutrients for the tree, had died.  Other arborists across the state confirmed that they were seeing the same problem among live oak trees.  The problem is assumed to be drought-related.  Abilene Reporter-News (Texas), Feb. 7, 2012",Plants & Wildlife,Texas,
26194,Volunteer fire departments across Texas gearing up for another harsh wildfire season,01/23/2012,01/18/2012, ,"Volunteer fire departments across Texas were gearing up for another harsh wildfire season since drought was projected to persist for the state.  Unfortunately, state budget cuts eliminated millions of dollars’ worth of grants for volunteer fire departments, making the task of keeping communities safe an enormous challenge and one for which some departments feel unprepared.  A firefighter in Angelina County stated that his two tanker trucks were 25 and 30 years old and were both homemade.  The ages of the vehicles worries him and leaves him wondering if the vehicle is safe and can perform when needed.  A member of the Huntington VFD also expressed concern about the lack of appropriate equipment.  KTRE-TV ABC 9 (Lufkin, Texas), Jan. 18, 2012","Fire, Society & Public Health","Texas, Angelina County, TX",
26436,"Burn bans, water restrictions continue to affect south Texas",03/12/2012,01/12/2012, ,"Fire danger is currently moderate to high because of gusty winds and the recent lack of rainfall. As of January 12, burn bans were in effect for 14 counties in south central Texas. The counties with established outdoor burn bans include Bexar, Dewitt, Dimmit, Edwards, Frio, Karnes, Kerr, Kinney, Maverick, Medina, Real, Uvalde, Val Verde, and Zavala counties. Currently, Atascosa, Bandera, Bastrop, Blanco, Burnet, Caldwell, Comal, Fayette, Gillespie, Gonzales, Gudalupe, Hays, Kendall, Lavaca, Lee, Llano, Travis, Williamson, and Wilson counties have lifted their burn bans. Residents in all counties should contact their local county judge’s office or fire marshal before deciding to conduct any type of outdoor burning. The Texas Crop and Weather Report issued by Texas A&M indicated moisture from recent rains was already drying up. Earlier green-up turned brown with freezing temperatures and lack of continued rainfall. With little or no standing crop of native grasses, livestock producers continued to provide heavy supplemental feed for cattle. Some larger ranches sold off more cattle because of projections of continued drought. The San Antonio Water System (SAWS) is currently back in stage 1 water restrictions. The mandatory restrictions and the more frequent rain events have helped to keep the Edwards Aquifer level from falling below 650 feet. The Edwards Aquifer is currently reading 652.4 feet (as of January 12). This is 17.6 feet below the historical monthly average for January, which is 670.0 feet. The aquifer level is 26.8 feet below the level observed on this date in January 2011. Once new restrictions are in place, they will remain in place for 30 days after rising above the trigger level. After 30 days, if the aquifer level remains above the trigger level, then restrictions will be updated. Many communities across south central Texas have implemented the first, second, third, and fourth stages of water restrictions because of the long-term dry conditions and decreasing water supplies. The Barton Springs remain in critical stage 3 with a ten-day average flow of 22.2 cubic feet per minute. The flow rates remain very low despite above-average rainfall in December 2010. The rains did provide some recharge, but the benefits will be temporary unless significant rainfall is observed over the next 6 months. Austin remains in stage 2 water restrictions, San Marcos is in stage 1 water restrictions and the city of Kerrville remains in stage 4 water restrictions. Locations that do not currently have mandatory restrictions continue to strongly promote year round water conservation. NWS - Drought Information Statement - Austin/San Antonio, Texas - January 12, 2012","Agriculture, Fire, Relief, Response & Restrictions, Water Supply & Quality",Texas,
26168,Discussion of drought's effect on power generation in Texas,01/18/2012,01/10/2012, ,"The continuing drought in Texas and the threat of insufficient water supplies to produce adequate power had Texas Senate Democrats nervous about the state’s ability to avoid brownouts and to continue to draw businesses to the state.  The topic was discussed at a Senate Committee on Business and Commerce meeting.  State utility authorities asserted that electricity was too cheaply produced to offer any incentive to upgrade infrastructure and encourage more efficient means of generating electricity to avoid drought-induced brownouts.  One senator expressed concern that the state’s power grid deterred companies from setting up shop in Texas.  Beaumont Enterprise (Texas), Jan. 10, 2012","Energy, Society & Public Health",Texas,
27658,Last year's drought led Texas pecan trees to produce excessive number of nuts,10/15/2012,01/01/2012,10/11/2012,"Drought during the early part of the growing season led pecan trees to produce an abundance of nuts, according to an AgriLife Extension horticulture specialist in College Station, resulting in an anticipated harvest of 65 million pounds of pecans this year.  Last year’s drought badly stressed the trees, prompting them to produce more nuts than usual to ensure the survival of the species, which led to branch breakage, due to the excessive numbers of nuts.  The Vindicaor (Liberty, Texas), Oct. 12, 2012",Agriculture,Texas,
29504,"Drought caused $974,548,606 in agricultural losses in Texas in 2012",09/05/2013,01/01/2012,12/31/2012,"Drought caused $974,548,606 in agricultural losses in Texas in 2012, according to data from the Natural Resources Defense Council, and ranked 10th for the most crop losses from drought.  Brownsville Herald (Texas), Sept. 1, 2013",Agriculture,Texas,
25999,Texas drought led to mistletoe shortage,12/14/2011,12/13/2011, ,"A florist shop in Excelsior did not carry mistletoe this year because drought in Texas reduced the crop and lowered the quality of the mistletoe.  Two local rotary clubs had to make alternate plans for their mistletoe sale to raise money for a food bank.  Minneapolis-St. Paul Star Tribune (Minn.), Dec. 13, 2011","Business & Industry, Plants & Wildlife","Excelsior, MN, Texas",
25938,Texas Parks and Wildlife Department aiming to raise $4.6 million through donations from public in effort to keep parks open,12/07/2011,12/06/2011, ,"The Texas Parks and Wildlife Department was aiming to raise $4.6 million through donations from the public in an effort to keep parks open, according to a series of news conferences held on December 6.  The parks service hoped to make up $3 million in lost visitation and $1.6 million in projected revenue from donations offered while renewing vehicle registrations. Since park visitations have been down due to drought and heat, the Texas Parks and Wildlife Department received roughly $1.2 million less in entrance and use fees in the 2011 fiscal year compared to the previous year, while revenue was already $2 million below projected levels for this fiscal year.  The state parks system gets half of its annual $69 million needed to cover operating expenses from the state and half from visitors fees.  Amarillo Globe News (Texas), Dec. 6, 2011",Tourism & Recreation,Texas,
25931,Thousands of horses and donkeys abandoned across Texas,12/06/2011,12/03/2011, ,"Thousands of horses and donkeys continue to be abandoned across Texas as the scarcity and high cost of hay has made it difficult to care for the animals, according to a horse specialist with Texas A&M University.  Drought has driven hay and feed prices to new highs and dried up pastures, leaving many animal owners to try to sell, but there just isn’t a market for horses or donkeys.  Since many ranchers have sold livestock, even fewer horses are needed to ride to check on the cattle.  Texas ranchers have been able to purchase hay from Oregon and Idaho, but supplies were dwindling there, too.  Allentown Morning Call (Pa.), Dec. 3, 2011","Agriculture, Society & Public Health",Texas,
26399,Long-term drought still affecting water supplies in Texas,03/02/2012,12/01/2011,01/07/2012,"Precipitation in December only managed to put a dent in the ongoing drought for the entire state even though most cities received above normal precipitation for the month. ... Water supply levels continued to decrease and values were exceptionally low in the High Plains and Trans Pecos regions, according to the Texas Water Development Board. Overall there are 999 public water systems that are asking their customers to restrict water use, compared to 1,004 a month ago. Of these systems, 646 are asking customers to follow a mandatory watering schedule and 353 are asking customers to follow a voluntary watering schedule. There are 51 public water systems that have restricted all outside watering, compared to 53 a month ago. The availability of unappropriated water for new water use permits continues to decrease in all river basins in the State, and the search for long-term, dependable alternate sources of water remains a high priority issue.Texas Statewide Drought Situation Report, Jan. 18, 2012",Water Supply & Quality,Texas,
25824,Texas barbeque restaurant owner faced with rising beef prices,11/19/2011,11/16/2011, ,"Barbeque restaurant owners are faced with rising beef prices and are considering price increases on their menus.  One restaurant owner in Lockhart stated that briskets cost several dollars more than they did at this time last year.  KEYE-TV We are Austin.com (Texas), Nov. 16, 2011",Business & Industry,Texas,
27852,"Blue Bell Creameries in Brenham, Texas made less butter pecan ice cream because drought reduced pecan production in Texas",11/20/2012,11/16/2011, ,"Blue Bell Creameries made less butter pecan ice cream because drought reduced pecan production in Texas and drove up prices for the nuts, according to the company spokesman.  The business did not want to compromise quality by using fewer nuts or smaller pieces.  Fort Worth Star-Telegram (Texas), Nov. 16, 2012","Agriculture, Business & Industry","Texas, Brenham, TX",
25783,Fed cattle prices rose to a new high of $127 per hundredweight,11/16/2011,11/11/2011, ,"Fed cattle prices rose to a new high of $127 per hundredweight, according to a livestock economist with the Texas AgriLife Extension.  Two months ago, fed cattle sold for $113 per hundredweight.  One year ago, fed cattle sold for $98 per hundredweight.  Drought was one of several factors driving the price to record levels as producers sold many livestock early due to shortages of grazing, water and hay.  Odessa American (Texas), Nov. 15, 2011",Agriculture,Texas,
25685,Better Business Bureaus in Texas receiving up to 75 percent more calls about foundation repairs,11/08/2011,11/07/2011, ,"Better Business Bureaus in Texas were receiving up to 75 percent more calls about foundation repairs than last year.  The bureau has since included cracking foundations to a number of problems that arise from drought.  Brownsville Herald (Texas), Nov. 7, 2011",Society & Public Health,Texas,
25681,Remaining cotton stalks a problem for Texas farmers,11/08/2011,11/06/2011, ,"Cotton did not grow well in many parts of Texas due to drought, which, in turn, was making it a challenge to grow follow-up crops because cotton stalks remained, particularly in east, central and south Texas.  The state cotton specialist stated that many farmers were having trouble with cotton stalks that were not easily controlled with tillage or herbicides, which are less effective during drought.  In some areas, such as Taylor and Jones counties, the dryland cotton did not germinate without moisture, so stalks were not a problem there.  Abilene Reporter-News (Texas), Nov. 6, 2011",Agriculture,Texas,
25684,Texas Drought Survival Kit,11/08/2011,11/05/2011, ,"The Texas Parks and Wildlife Department created a Drought Survival Kit with a multitude of tips to teach people how to help wildlife, manage their yards and lower their water bills during drought.  Dallas Morning News (Texas), Nov. 5, 2011",Society & Public Health,Texas,
25667,Planned power plants in Texas opposed over water supply concerns,11/04/2011,11/02/2011, ,"Energy projects across Texas were struggling to find water supplies and were finding themselves at odds with Texans over the water needed to operate the plants.  Groups concerned about the water supply were pushing government agencies to deny construction permits to potential power plants and were litigating to keep power plants out of some communities deemed to be short of water.  A study done by the University of Texas showed that 287 million gallons of water will be needed in 2020 to meet Texas’ electricity demand, which was roughly 100 billion gallons more than was needed in 2000, but the water demand already exceeds supply, according to a water expert who previously worked with the Texas Commission on Environmental Quality.  There were nine coal-fired plants in the works across the state with 19 already in operation.  A power plant planned for Bay City lost support despite opting to install a cooling system that uses less water.  Odessa American (Texas), Nov. 2, 2011","Business & Industry, Energy, Water Supply & Quality",Texas,
25668,Monarch butterflies scarce in Texas during fall migration,11/04/2011,11/02/2011, ,"Monarch butterflies were scarce in Texas this year when they should be flitting across the state on their annual fall migration to Mexico.  One invertebrate biologist with the Texas Parks & Wildlife Department in Austin reported seeing just four or so monarchs in the past three weeks.  It was thought that the reduction in flowers that provide nectar for the butterflies and many acres burned by wildfires resulted in a wide migration route, which could explain why monarchs were seen from the Davis Mountains in West Texas to the I-35 corridor, although they would normally fly a narrower route.  An entomologist who coordinates the Texas Monarch Watch, stemming from the monarch education and research organization in Kansas, was concerned about the number of dead plants, few butterflies and dying juniper in the Hill Country and noted that there was precious little to nourish the butterflies on their journey.  Fort Worth Star-Telegram (Texas), Nov. 2, 2011",Plants & Wildlife,Texas,
25664,One-fifth of Texas water systems have restrictions on water use,11/03/2011,11/01/2011, ,"There were 956 public water systems with voluntary or mandatory water restrictions in Texas, according to a commissioner with the Texas Commission on Environmental Quality who presented the status of Texas’ water systems to the Senate Natural Resources Committee.  Fifty-five systems did not allow any outdoor watering, while 23 water systems were so low that it was unclear how much water they had or had less than a six month supply.  Of the 175 major water supply reservoirs in the state, 109 contained less than 60 percent of capacity by late September.  The reservoirs have a combined capacity of 31.1 million acre feet, but hold only 18.8 million acre feet.  Water rights have been cut back in 1,005 instances, as those with senior water rights get priority over those with more recent water rights.  There are 4,721 community water systems in Texas.  Fort Worth Star-Telegram (Texas), Nov. 1, 2011","Relief, Response & Restrictions, Water Supply & Quality",Texas,
25659,"More than 4,000 people petitioned for use of National Guard, other Texas resources to transport hay",11/02/2011,10/31/2011, ,"Roughly 4,400 signatures were gathered to petition the governor of Texas to utilize the National Guard or other state resources to help transport hay to Texas livestock.  The chief executive of a nonprofit farm-animal rescue agency in Argyle started the petition.  The rising number of abandoned horses and donkeys across the state underscored the difficulty and expense of locating hay.  The New York Times, Oct. 31, 2011",Society & Public Health,Texas,
25577,"Alabama cattleman purchased at least 1,600 head of cattle in Texas",10/25/2011,10/23/2011, ,"A livestock auction owner from Uniontown purchased at least 1,600 cows at cattle sales in drought-stricken Texas to bring back to Alabama.  The cost for each animal ranged from $650 to $1,200, which were very good prices.  Montgomery Advertiser (Ala.), Oct. 23, 2011",Agriculture,"Uniontown, AL, Texas",
