Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
31694,Shares of water technology companies very appealing amid drought,06/05/2015,06/05/2015, ,"Shares of water technology companies were very appealing to fund managers as the drought in California and much of the West persists.  Ecolab Inc, Roper Technologies Inc and Flowserve Corp are some of the companies drawing the attention of investment firms such as T. Rowe Price, Janus, and Mairs & Power.Agweek (Fargo, N.D.), June 5, 2015",Business & Industry,California,
31695,Gray water systems very popular in California,06/05/2015,06/05/2015, ,"Gray water systems were becoming increasingly popular in California.  Homeowners can install simple systems without needing a permit to reuse water from bathroom sinks, showers, bathtubs and washing machines.  Chico Enterprise Record (Calif.), June 5, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality",California,
31700,California Assembly passes bill to help homeowners make water improvements,06/12/2015,06/05/2015, ,"The California Assembly passed legislation to make $10 million in grants and low-interest loans available to homeowners for essential water improvements, such as drilling wells, connecting homes to existing water supplies, and installing systems to decontaminate groundwater. SFGate (San Francisco, California), June 4, 2015","Relief, Response & Restrictions, Society & Public Health",California,
31676,Water conservation at California airports,06/01/2015,06/01/2015, ,"California’s airports have taken steps to conserve water amid persistent drought.  At the Mineta San Jose International airport, recycled water is used in low-flow toilets, to water landscaping and to clean sidewalks and exteriors of airport buildings.  In fact, most California airports make use of recycled water and conserve water through low-flow water fixtures, synthetic turf and curbed watering programs.  Indianapolis Star (Ind.), June 1, 2015","Business & Industry, Water Supply & Quality",California,
32539,California’s State Water Resources Control Board responded to water districts missing targets,02/26/2016,06/01/2015,01/31/2016,"California’s State Water Resources Control Board issued 97 warnings, 119 other documents asking for compliance and four fines since June 2015 when water users statewide were ordered to save 25 percent of water used through February 2016, compared to the same month in 2013.  The overall conservation since June 2015 slid to 24.8 percent and will be difficult to improve by the end of February.Orange County Register (Santa Ana, Calif.), Feb. 25, 2016","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","California, Orange County, CA, Anaheim, CA, Costa Mesa, CA, Fullerton, CA, Garden Grove, CA, La Habra, CA, Newport Beach, CA, San Juan Capistrano, CA, Santa Ana, CA, Seal Beach, CA",
33675,California's mandatory water conservation targets end,05/19/2016,06/01/2015,01/31/2017,"California’s emergency water conservation mandates, requiring conservation of 8 to 36 percent, in comparison with water use in 2013, were dropped by the State Water Resources Control Board, in favor of allowing individual water districts to determine appropriate levels of conservation for their customers.  Water providers must, however, ensure that they have three years’ worth of water in reserve, and, if not, adopt  water-savings target to have a three-year supply.  A number of statewide conservation measures were extended.  Residents, for example, must not allow water runoff when irrigating their lawns, wash cars without a shut-off nozzle or use potable water in a fountain or to wash off pavement.   Restaurants must continue the practice of serving water only when customers request it.  Hotels must also give guests the opportunity to reuse sheets and towels.San Francisco Chronicle (SFGate.com), May 18, 2016","Relief, Response & Restrictions, Water Supply & Quality",California,
34707,"California's water conservation resulted in energy savings, reduction in greenhouse gas emissions",06/09/2016,06/01/2015,02/29/2016,"Water conservation in California between June 2015 and February 2016 resulted in energy savings of 922,543 megawatt-hours, which is enough to power 135,000 homes for a year, and also reduced greenhouse gas emissions, found researchers from the University of California-Davis.  During that time, Gov. Jerry Brown’s initial emergency conservation program was in effect, requiring all water users to curb their use by 25 percent.  Electric utilities and water districts were also ordered to submit reports on their operations, reports that were used by UC Davis to determine the savings.Los Angeles Times (Calif.), June 7, 2016","Energy, Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","California, Alameda County, CA, Alpine County, CA, Amador County, CA, Butte County, CA, Calaveras County, CA, Colusa County, CA, Contra Costa County, CA, Del Norte County, CA, El Dorado County, CA, Fresno County, CA, Glenn County, CA, Humboldt County, CA, Imperial County, CA, Inyo County, CA, Kern County, CA, Kings County, CA, Lake County, CA, Lassen County, CA, Los Angeles County, CA, Madera County, CA, Marin County, CA, Mariposa County, CA, Mendocino County, CA, Merced County, CA, Modoc County, CA, Mono County, CA, Monterey County, CA, Napa County, CA, Nevada County, CA, Orange County, CA, Placer County, CA, Plumas County, CA, Riverside County, CA, Sacramento County, CA, San Benito County, CA, San Bernardino County, CA, San Diego County, CA, San Francisco County, CA, San Joaquin County, CA, San Luis Obispo County, CA, San Mateo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Santa Cruz County, CA, Shasta County, CA, Sierra County, CA, Siskiyou County, CA, Solano County, CA, Sonoma County, CA, Stanislaus County, CA, Sutter County, CA, Tehama County, CA, Trinity County, CA, Tulare County, CA, Tuolumne County, CA, Ventura County, CA, Yolo County, CA, Yuba County, CA",
43978,Water conservation also equaled energy conservation in California,01/16/2018,06/01/2015,04/30/2016,"From June 2015 through April 2016, when Californians curbed their water use by 24.5 percent, or 524,000 million gallons of water, they also conserved a lot of electricity at the same time.  By using less water, they conserved 1830 gigawatt hours of electricity—enough to electrify 274,000 average homes for one year.  In California, it requires a lot of energy to extract, treat and deliver water as 19 percent of the Golden State’s electricity demand is related to pumping, conveying, distributing, heating and treating water.Baltimore Sun (Md.), Jan. 12, 2018","Energy, Relief, Response & Restrictions, Water Supply & Quality",California,
31675,California Building Standards Commission modified development rules,06/01/2015,05/29/2015, ,"The California Building Standards Commission voted to modify development rules to lower the demand for water.  Beginning on June 15, new and renovated buildings and homes must plant more bushes and shrubs rather than grass or install slow-trickling valves instead of conventional sprinklers.  The Building Standards Commission fast tracked the new rules due to the drought and the governor’s order for more stringent water conservation.The Sacramento Bee (Calif.), May 29, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality",California,
31669,"Drought, water situation influences Californians opinions about state's future",01/13/2016,05/26/2015,01/13/2016,"A recent Field Poll revealed that 50 percent of registered voters in California felt that the state was generally headed in the right direction, up 10 percent compared to May 2015.  The perception of wellbeing has increased with the return of rainfall and the hope that the drought might ease.The director of the poll, Mark DiCamillo, stated, “The May figures declined due to the drought, and now that we’re having rain again, it’s kind of a return to normalcy.”The poll shows California voters’ sentiments about the state to be similar to that of February 2015 before Gov. Jerry Brown imposed the first mandatory water cutbacks.The Sacramento Bee (Calif.), Jan. 13, 2016Californians were expressing an increasingly pessimistic view of their state, found the results of a new Field Poll.  The water situation and the ramifications for the public, the state’s future growth and the overall economy were uppermost on people’s minds.  Ten percent fewer Californians felt that the state was moving in the right direction, compared to February numbers.  The number of people who thought the state was on the wrong track was unchanged, but the percentage of those with no opinion doubled to 20 percent.  Uncertainly is typically understood to be a negative, stated the Field Poll director.The Sacramento Bee (Calif.), May 26, 2015",Society & Public Health,California,
31822,Trees suffering in California,07/08/2015,05/25/2015,08/16/2015,"Water conservation in California has had an unintended effect: trees have gone unwatered and were showing signs of stress.  Statewide, trees were dying, which will reduce habitat, shade and property values, prompting cities to act before more trees are lost.  In Palo Alto, water from basement excavations is collected in a large water truck and is used to water trees.  A city arborist noted that trees were turning color at least a month ahead of schedule.  Species suffering the most along the Sierra’s western slopes included pine trees, especially Jeffrey, lodge pole, ponderosa, sugar and white bark varieties.  In the canyons of the state’s Central Coast, the Santa Lucia firs were dying at higher rates.  The giant sequoia trees in Sequoia and Kings Canyon national parks were also affected by drought, with more dead foliage than usual in 2014 and 2015, reported a spokeswoman for the parks.  A researcher with UC Davis, who manages biodiversity data for the California Department of Fish and Wildlife, stated that the drought was transforming landscapes, promoting the establishment of chaparral over woodland.San Jose Mercury News (Calif.), Aug. 16, 2015Persistent drought, high winter temperatures and insufficient irrigation were killing coast redwood trees in Southern California.  The trees fare better in Northern California, but even there the trees manifested signs of stress.  California oaks, a relatively drought-resistant species, were struggling amid the drought too.Oakland Tribune & Inside Bay Area (Calif.), May 25, 2015",Plants & Wildlife,"California, Alpine County, CA, Amador County, CA, Calaveras County, CA, El Dorado County, CA, Fresno County, CA, Kern County, CA, Madera County, CA, Mariposa County, CA, Mono County, CA, Nevada County, CA, Placer County, CA, Plumas County, CA, Palo Alto, CA, Sierra County, CA, Tulare County, CA, Tuolumne County, CA",
31632,"Two-thirds of Californians favor urban water restrictions, think ag could save more water",05/21/2015,05/19/2015, ,"A new Field Poll found that 65 percent of Californians favor the mandatory water restrictions issued by Gov. Brown.  At the same time, many people think it will be difficult to conserve more water and feel that farmers could find ways to cut back.  Among other poll findings:•	Two-thirds of Californians consider the water shortage to be “extremely serious,” while almost nine in ten respondents describe the water situation as being at least somewhat serious.•	Fifty-seven percent of poll participants feel that the state’s agriculture industry could save more water by growing different crops and by adopting more water-efficient practices.  Twenty-six percent felt that agricultural water use could not be improved without real hardship.The Sacramento Bee (Calif.), May 18, 2015","Society & Public Health, Water Supply & Quality",California,
31635,Fund established to respond to drinking water emergencies in California,05/21/2015,05/19/2015, ,"The State Water Resources Control Board approved guidelines for funding to assist community water systems, nonprofit organizations, tribal governments and public agencies with drinking water emergencies.  A fund of $19 million is designated to be used for bottled water and drought-related projects.Los Angeles Times, May 19, 2015","Relief, Response & Restrictions, Water Supply & Quality",California,
31672,"About 1,900 wells have dried up in California",05/29/2015,05/17/2015, ,"Mark Cowin, director of the state Department of Water Resources, reported to a California Senate joint oversight hearing that roughly 1,900 wells have gone dry.  Of the 4,500 or so monitored wells in the state, 40 percent have dropped more than 2 feet, more than 15 percent have fallen more than 10 feet and some wells plummeted more than 25 feet in central California.  ""Significant to severe"" drops in groundwater were also seen in the Central Coast and Southern California.Los Angeles Times, May 17, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","California, Tulare County, CA, East Porterville, CA",
31688,Nearly 7 in 10 Californians felt the water shortage was the biggest problem facing the state,06/04/2015,05/17/2015, ,"Nearly 7 in 10 Californians surveyed by the Public Policy Institute of California felt that the water shortage was a bigger problem than jobs, housing and state finances.  Forty-six percent thought that the governor’s mandatory water restrictions were an appropriate response to drought, with 36 percent opining that the restrictions should be even more severe.  Only 12 percent of respondents thought the restrictions went too far.  The survey, which had a margin of error of 3.6 percentage points, was conducted from May 17 through May 27 and included 1,706 Californians.San Francisco Chronicle (SFGate.com), June 3, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality",California,
31612,California golf courses making water-saving landscaping choices,05/15/2015,05/13/2015, ,"Operators of California’s golf courses were tearing out turf and replacing it with drought-tolerant landscaping to cut down drastically on water use and the cost of irrigation and maintain an attractive appearance.  The landscaping change is being carried out in areas where play will not be affected.Average 18-hole golf courses in the state cover 110 to 115 acres and conservatively use nearly 90 million gallons of water annually, stated a water management consultant who works with golf courses statewide.  Some golf courses pay as much as $500,000 to keep grass lush and green.Turf replacement rebate programs have golf courses snapping up the assistance with landscaping costs because they can get $2 to $3 for each square foot of turf removed.  Metropolitan Water District, on the other hand, was considering lifetime rebate caps to avoid exhausting its funds.  A golf course architect appreciated all of the available work with so many golf courses making big changes to save water and money.Associated Press (New York), May 13, 2015","Business & Industry, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","California, Orange County, CA, San Diego County, CA",
31607,California's State Resources Water Control Board preparing to curtail senior water rights,05/13/2015,05/11/2015, ,"The State Resources Water Control Board was taking aim at agricultural water use and announced impending curtailment orders for senior water rights holders, comprised mainly of agricultural districts.  According to the water board chairwoman, the curtailment orders may be handed down within a matter of weeks.  Junior water rights holders were notified on May 1 that they must end water diversions.  Central Valley farmers south of the delta were hit again with very low or no water allocations.Agriculture lost access to about one-third of its surface water in 2015, said industry representatives.  Groundwater helps fill the gap, but new groundwater legislation will bring controls on pumping in coming years.  The general managers of the South San Joaquin and the Woodbridge Irrigation District near Lodi said that they anticipate water agencies will sue the water board, challenging the water board's authority to curtail their water rights.The last time such orders were given was in the late 1970s.  The Sacramento Bee (Calif.), May 11, 2015","Agriculture, Relief, Response & Restrictions, Water Supply & Quality",California,
31594,Californians becoming increasingly outraged at companies bottling and selling the state’s water amid drought,05/12/2015,05/10/2015,05/20/2015,"Protesters planned on May 20 to rally outside the Los Angeles and Sacramento water bottling plants operated by Nestle Waters North America to express their opposition to businesses profiting from selling California’s precious resource.  Other water bottlers in the state include PepsiCo, Starbucks and Coca-Cola.  Riverside Press-Enterprise (Calif.), May 19, 2015Californians were becoming increasingly outraged at companies bottling and selling the state’s water amid a four year drought.  Crystal Geyser Water Co. was opening a plant at the base of Mount Shasta in Siskiyou County and intends to take up to 365,000 gallons of groundwater daily, according to the San Francisco Chronicle.  Nearby residents worry that the plant will run their wells dry.  There are 108 bottling operations in the state.California law in general does not limit the amount of groundwater that property owners can withdraw, but regulation of the most endangered aquifers will begin after 2020 per legislation passed in 2014.Redding Record Searchlight (Calif.), May 10, 2015","Business & Industry, Society & Public Health, Water Supply & Quality","California, Siskiyou County, CA",
31602,Ban on pool filling in some California cities,05/13/2015,05/10/2015, ,"More than one dozen California cities and water districts ban filling pools and outdoor hot tubs in the interest of water conservation.  San Jose, Santa Cruz, Morgan Hill, the Dublin San Ramon Services District were some of the cities with such a ban.New water restrictions imposed by the State Water Resources Control Board permit pool owners to top off pools with only one foot of water unless the pool needs to be emptied for sanitary reasons or to repair a leak.San Jose Mercury News (Calif.), May 10, 2015","Relief, Response & Restrictions, Water Supply & Quality",California,
31564,California golf courses using private wells ordered to curb water use by 25 percent,05/06/2015,05/03/2015, ,"California golf courses that rely on private wells must reduce their water use by 25 percent or water no more than twice weekly per the governor’s mandate for water restrictions.  The golf courses are required to keep records of their water use and must share them with the state if asked.Los Angeles Times, May 3, 2015","Business & Industry, Relief, Response & Restrictions, Water Supply & Quality","California, Riverside County, CA",
31581,Fellow Democrats push California's Gov. Brown to move quickly on funding water projects,05/09/2015,04/30/2015, ,"California’s Democratic senators expressed their frustration with Gov. Jerry Brown’s pace for funding water projects, urging that the state move quickly to get water projects started.KRON-TV NBC 4 San Francisco, April 30, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality",California,
31534,"California governor proposed fine of $10,000 for worst water wasters",04/28/2015,04/28/2015, ,"California’s Gov. Jerry Brown proposed fining the heaviest water users $10,000 amid ongoing criticism of his administration for strict water conservation targets.  The hefty fine was part of a legislative proposal that, if passed, would increase enforcement power of water departments that presently cannot fine its customers.The governor is also directing state agencies to fast-track environmental review of projects to expand local water supplies.San Francisco Chronicle (SFGate.com), April 28, 2015","Relief, Response & Restrictions, Water Supply & Quality",California,
31518,Tiered water pricing ruled illegal in California,04/24/2015,04/20/2015,07/23/2015,"The California Supreme Court upheld a lower court’s ruling, making it unconstitutional for water providers to charge more for water than it costs to provide the service.  California water officials urged the Supreme Court to “depublish” the ruling to allow water providers to punish water wasters with higher water rates and encourage conservation.San Jose Mercury News (Calif.), July 23, 2015The 4th District Court of Appeals ruled that San Juan Capistrano’s tiered water rate system was illegal, sounding a warning for other water districts that use tiered pricing to promote water conservation.  A voter-approved law says that government fees must be comparable with service costs.  A key component of the conservation orders put forth by Gov. Brown on April was for local agencies to implement conservation pricing to discourage water waste.The Orange County Register (Calif.), April 21, 2015","Relief, Response & Restrictions, Water Supply & Quality",California,
31568,California farmers defend themselves against accusations of profligate water use,05/07/2015,04/20/2015, ,"Resentment toward agriculture’s use of water and exclusion of the sector from Gov. Brown’s mandatory water restrictions have growers on guard and feeling targeted.  Farmers defend themselves, saying they’re doing their best to use new technology and improve water conservation.Palm Springs Desert Sun (Calif.), April 20, 2015","Agriculture, Relief, Response & Restrictions, Water Supply & Quality",California,
31505,Drought leading to more California roadkill,04/16/2015,04/15/2015, ,"More animals are being struck and killed when they cross California roadways, as documented in the California Roadkill Observation System.  The UC Davis study documents roadways where many animals have been killed and where more collisions are likely to occur as creatures roam in search of water.  Some of the most dangerous stretches of roadway are Interstate 5 where migratory birds often encounter vehicles; Interstate 80 in the Sierra foothills where bears and bobcats can become victims; Highway 101 in Marin County where waterfowl are often hit; and Interstate 280 on the peninsula and Highway 17 in the Santa Cruz Mountains where larger mammals often cross roadways.   These animals are driven to travel longer distances to find food and water during drought, increasing their chances of crossing roadways unsuccessfully, according to the co-director of the UC Davis Road Ecology Center.  San Francisco Chronicle (SFGate.com) , April 16, 2015","Plants & Wildlife, Society & Public Health",California,
31507,"California's urban water suppliers, advocacy groups criticize conservation goals",04/17/2015,04/15/2015, ,"Representatives of urban water suppliers and advocacy groups pushed back against conservation goals of up to 35 percent set forth by the State Water Resources Control Board for California cities.  The board released more than 200 letters criticizing the plan and urging state officials to rethink the statewide water use cuts.  Among the reasons for reassessing the plan include:•	Previous water conservation efforts•	Influx of seasonal residents skewing population data•	Reduction targets described as being unfair, unfeasible•	Claims of inaccurate monthly water use figures, due to varying temperature and precipitation levels•	Low per capita water use, further cuts not possible•	Lower water sales will cut revenue for water providersThe State Water Board spokesman said in an email that the comments would be taken into consideration as a set of draft emergency regulations were drawn up.Los Angeles Times, April 15, 2015","Relief, Response & Restrictions, Water Supply & Quality",California,
31509,"California's almond industry defends its water use, water experts agree",04/17/2015,04/14/2015, ,"California’s almond industry has been under attack by critics who accuse almond growers of using far too much water amid drought to grow the nuts.  Leaders with the Almond Board of California were fighting back with statistics that demonstrate far less water is needed to grow the crop than has been claimed.  The associate director of Agricultural Affairs for the almond board stated that many foods require more water than almonds on a per-ounce basis.  Water experts also defend the crop.Los Angeles Times, April 14, 2015","Agriculture, Society & Public Health",California,
31565,Low water supplies a challenge for CAL FIRE helicopters,05/07/2015,04/13/2015, ,"CAL FIRE helicopters cannot tap all of its usual reservoirs and lakes because drought has lowered water levels.  Helicopters require a depth of about five to six feet to successfully fill up, forcing the department to adapt and use something akin to inflatable swimming pools to refill helicopters.CAL FIRE beefed up its staffing early in preparation for the fire season.Capital Public Radio (Sacramento, Calif.), April 13, 2015","Fire, Relief, Response & Restrictions, Water Supply & Quality",California,
31551,New water-efficiency standards for California faucets and urinals,05/04/2015,04/09/2015,08/12/2015,"Standards for bathroom faucets previously set in April were modified by the California Energy Commission on Aug. 12.  Beginning in September, faucet flow must decline nearly one-third, and by July 2016 must be reduced another 25 percent.The Sacramento Bee (Calif.), Aug. 12, 2015The California Energy Commission was stepping up the development of water-efficiency standards for faucets and urinals.  The new standards will become effective in January 2016, and devices that do not meet the standards will not be sold in 2016.Monterey County Herald (Monterey, Calif.), April 9, 2015","Relief, Response & Restrictions, Water Supply & Quality",California,
31494,Bill to allow California property owners with brown lawns to face no consequences during drought emergency,04/14/2015,04/08/2015, ,"The California Assembly unanimously passed a bill preventing residents from being fined for allowing their lawns to turn brown during a drought emergency.  The legislation will move to the Senate.KCRA-TV NBC 3 Sacramento (Calif.), April 23, 2015California Assemblywoman Cheryl Brown, D-San Bernardino, has sponsored legislation that would prevent cities and counties from fining property owners who allow their lawns to go dormant when the governor declares a drought emergency.  The Assembly’s local government committee heard the bill on April 8 and approved it 8-0.  The full Assembly will review the bill.Brown brought forth similar legislation in 2014, but pulled it after being reassured by mayors that no fines would be issued to property owners with brown lawns.  When code enforcement officers across the state continued to crack down on owners of dried-up lawns, Brown reintroduced the bill.  Riverside Press-Enterprise (Calif.), April 8, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality",California,
31495,California's ag and environmental groups and water agencies encouraged to work together,04/14/2015,04/08/2015, ,"California’s governor encouraged agricultural and environmental groups and city water agencies to work together as the state mandated water conservation of 25 percent amid ongoing drought.  The parties Gov. Brown addressed disagree about the way water is managed in California.The Washington Post (D.C.), April 8, 2015",Society & Public Health,California,
31484,California Water Resources Control Board discussing enforcement methods to increase water conservation,04/08/2015,04/07/2015, ,"The California Water Resources Control Board began discussions on methods to enforce the mandatory water restrictions announced by Gov. Brown on April 1.Napa Valley Register (Calif.), April 8, 2015","Relief, Response & Restrictions, Water Supply & Quality","California, Newport Beach, CA",
31491,The State Water Resources Control Board approved updated mandatory targets for water conservation,04/10/2015,04/07/2015,05/05/2015,"The State Water Resources Control Board unanimously passed new conservation regulations requiring water agencies to make substantial cuts in their water use or face enormous fines.Los Angeles Times, May 5, 2015The California State Water Resources Control Board revised its mandatory water conservation goals for some cities as water agencies protested that the original water use goals were unreasonable.  The updated mandatory conservation goals ranged from 8 to 36 percent, in comparison with 2013 water use and prior to the governors’ drought emergency declaration.  The board must approve the regulations before they would take effect in June.Los Angeles Times, April 18, 2015California water agencies were given mandatory targets for water conservation—up to 35 percent—as statewide water savings slipped to less than 3 percent in February.  The State Water Resources Control Board announced draft water reduction targets for more than 400 water agencies, ranging from 10 to 35 percent, based on per capita use.  San Diego and Los Angeles, for example, must curb water use 20 percent after savings of just 2 and 7 percent since June 2014.  Large fines await agencies that do not meet the targets.The New York Times, April 7, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality",California,
31550,California farmers planting different crops to cope with lack of water,05/04/2015,04/04/2015,12/31/2015,"Farmers are shifting their cropping plans to produce less broccoli, carrots and tomatoes, and grow more fruit and nut trees, which require less water.  Cotton used to cover 1.5 million acres, but now covers relatively little acreage.  Roughly one million acres are presently fallowed, according to the University of California-Davis.The projected loss to the state in 2015 could be $3 billion, up from $2 billion in 2014, said Richard Howitt, an agriculture and resource economics expert at the University of California-Davis.  He estimated that an additional 20,000 jobs in agriculture and food production could be lost.USA Today (McLean, Va.), April 4, 2015",Agriculture,California,
31458,"Most Californians think fellow citizens could save more water, local water supply will be lacking in ten years",03/26/2015,03/25/2015, ,"Sixty-six percent of Californians feel that their neighbors could save more water and that local water supplies would be very inadequate or somewhat inadequate in a decade, according to a survey by the Public Policy Institute of California.  This is a substantial increase of 16 percent since the last such survey in September 2013.  The survey involved 1,706 adults between March 8 and 17 and has a margin of error of plus or minus 3.7 percent.San Francisco Chronicle (SFGate.com), March 25, 2015","Society & Public Health, Water Supply & Quality",California,
31450,California's hydropower production continued its decline,03/25/2015,03/21/2015, ,"With limited water supplies in California after years of drought, the amount of hydropower produced continued to decline.  Officials have to make up the difference by using dirtier, more expensive fossil fuel-derived energy, which costs more and worsens air quality when the state is aiming to improve air quality.  Hydroelectric imports will be sought for areas that have production shortfalls this year.  Municipal and agricultural water users in the West have priority over power production when water is short.The Sacramento Bee (Calif.), March 21, 2015",Energy,California,
31440,More than $1 billion in drought relief funds approved by California governor,03/19/2015,03/19/2015,03/27/2015,"California’s Gov. Brown and leading legislators approved two bills to hasten the spending of more than $1 billion in drought relief funds.  The legislation would offer funding for immediate assistance for communities dealing with water shortages and unemployment.  The bills would include $272 million for safe drinking water and water recycling and $128 million for direct assistance to the most affected workers and communities. The proposal would also fast-track $660 million in spending for flood protection in urban and rural areas.The Fresno Bee (Calif.), March 19, 2015 and San Mateo Daily Journal (Calif.), March 28, 2015","Relief, Response & Restrictions, Water Supply & Quality",California,
31425,The California Water Resources Control Board adopted more water restrictions,03/16/2015,03/15/2015, ,"The California State Water Resources Control Board tightened water restrictions to prolong water supplies as the state entered its fourth year of drought.  Among the new water-conserving mandates:•	Restaurant patrons must request water, not be served water automatically.•	Hotel guests must be given the option of reusing towels and sheets.  •	Local water departments must limit days of permitted lawn watering.  Homeowners may not irrigate yards during or within two days of rainfall.•	Local water departments must alert customers of leaks.•	Water restrictions instituted in July 2014 remain in effect.•	Local water departments must report how they enforce the new rules.San Francisco Chronicle (SFGate.com), March 17, 2015The California Water Resources Control Board considered introducing more restrictions in an effort to increase water conservation as the state enters its fourth year of drought.  Last summer, water regulators established statewide water restrictions and allowed water agencies to fine scofflaws $500, an option few water providers, if any, have used.  The board intends to begin tracking compliance with the water restrictions to know how effective the measures are.  An Associated Press investigation found a wide range of enforcement among cities.  In the southern California city of Coachella, homes with lush green lawns had not been warned to use less water, while San Ramon and Dublin water customers had racked up nearly $40,000 in fines after access to a primary water source was lost.The Sacramento Bee (Calif.), March 15, 2015","Relief, Response & Restrictions, Water Supply & Quality",California,
31415,Cal Fire hired seasonal firefighters ahead of schedule,03/12/2015,03/09/2015, ,"Cal Fire hired seasonal firefighters ahead of schedule to prepare for any wildfires that might arise early, given that the state was entering its fourth year of drought.  In SoCal, the fire season goes year-round, while in Northern California, exceedingly dry vegetation and warm temperatures have elevated the fire danger.  ""This year and last year definitely are a little bit worse as we go into year number four of our drought, so conditions are definitely worse and getting worse as the year progresses,"" said Lynne Tolmachoff with CAL FIRE.Capital Public Radio (Sacramento, Calif.), March 9, 2015","Fire, Relief, Response & Restrictions",California,
31393,Spring water bottling under scrutiny in California,03/06/2015,03/05/2015, ,"As a fourth year of drought continued to deplete water supplies, bottling of increasingly valuable spring water in California has residents’ attention.  The National Forest Service does not have the funds or the manpower to review all permits for all companies taking water and monitor how much water is being used, but people fear that heavy pumping of spring water is harming forests and streams that would otherwise receive the water.  Palm Springs Desert Sun (Calif.), March 5, 2015","Business & Industry, Society & Public Health, Water Supply & Quality",California,
31394,Coalition of California businesses support Gov. Brown's appeal for water conservation,03/06/2015,03/05/2015, ,"A coalition of California businesses support Gov. Brown’s appeal for water conservation.  The coalition was urging sustainable water management, advocating for state and local policies promoting water efficiency and restrictions on tapping underground wells, not claiming that they were curbing operations to conserve water.  The Coca-Cola Company and Gap Inc., General Mills, Levi Strauss & Co, Symantec, homebuilder KB Home and Driscoll's, a berry supplier were some of the businesses involved.The Fresno Bee (Calif.), March 5, 2015","Business & Industry, Relief, Response & Restrictions, Society & Public Health",California,
31387,Greater demand in California for Canada's gas shipments,03/03/2015,03/02/2015, ,"As drought continued to limit California’s hydroelectric production, the demand from gas-fired power plants has turned to Canada for gas shipments.  Lost business and lower crude prices make the California gas demand very welcome.Washington Post (D.C.), March 2, 2015","Energy, Water Supply & Quality",California,
31378,Californians increasingly concerned about water supply,02/26/2015,02/26/2015, ,"Continuing drought and worsening water shortages have Californians more concerned than ever about the state’s water supply, found a statewide Field Poll.  Half of the 1,241 registered voters surveyed between Jan. 26 and Feb. 16 are for easing environmental regulations and 51 percent favor allowing the construction of water supply facilities in federal parkland.  Forty-three percent of people do not think the state has enough water storage or supply facilities to meet public demand. Most Californians—94 percent—recognize the water situation as serious, while 68 percent of those termed the water shortage as “extremely serious.”  In the nine county San Francisco Bay area, 74 percent of people considered the problem “extremely serious.”People are increasingly worried about the state’s water storage facilities and supply channels.  Just 48 percent of voters felt the storage and supply facilities were adequate to meet the state’s water needs.  Sixty-one percent of those surveyed favored voluntary conservation, while just 34 percent advocated mandatory rationing.  The survey had a margin of error of plus or minus 3.2 percentage points.San Francisco Chronicle (SFGate.com), Feb. 26, 2015",Society & Public Health,California,
31379,"Some California HOAs oppose artificial lawns, bill would prohibit penalties for such changes",02/27/2015,02/26/2015, ,"As the drought wears on, more water conservation measures once deemed unsuitable are becoming desirable.  Despite the epic drought gripping California, many homeowners associations oppose the installation of artificial turf and threaten to fine and take legal action against those who violate HOA standards.  The conflict is so common that San Diego-area Democratic Assemblywoman Lorena Gonzalez proposed a bill that would prohibit HOAs from fining residents for putting in artificial lawns.  In 2014, a bill was passed making it illegal for HOAs to penalize residents who allow their lawns to go dormant or choose to xeriscape their yards to protect homeowners from zealous HOAs.  The law has begun to side more with water conservation than it has in previous years.Los Angeles Times, Feb. 26, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality",California,
31380,Tiered water pricing under fire in California,02/27/2015,02/26/2015, ,"A group of San Juan Capistrano residents sued their water provider, claiming that tiered water rates violate state law which prohibits water agencies from billing customers more than the water costs, regardless of the amount of water used.  A lower court ruled in the plaintiffs’ favor, and an appeals court will give its decision soon.  More than two-thirds of California water agencies use tiered pricing to encourage water conservation, but may have to change this practice, depending on how the appeals court rules.Los Angeles Times, Feb. 26, 2015","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","California, San Juan Capistrano, CA",
