Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
48063,"Raw water supply half of normal in Paonia, Colorado",03/05/2019,02/26/2019, ,"Water leaks and drought have cut into Paonia’s water supply, leading to diminished water production and a temporary loss of water service.  The 22 springs at the base of Mount Lamborn, providing raw water for Paonia, were also producing half of the normal amount of water after exceedingly dry conditions in 2018.  KUNC-FM 91.5 (Greeley, Colo.), March 4, 2019","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Delta County, CO, Paonia, CO",
48050,"Cloud seeding to supplement water supply for Salt Lake City, Utah",02/15/2019,02/11/2019, ,"Salt Lake City began cloud seeding to enhance precipitation to deepen snowpack in the Wasatch Mountains, which yield drinking water for the city.  The city last engaged in cloud seeding during the 1990s.Salt Lake City Deseret Morning News (Utah), Feb. 11, 2019","Relief, Response & Restrictions, Water Supply & Quality","Salt Lake County, UT, Salt Lake City, UT",
48060,"Reservoir water too warm for salmon fry in Juneau, Alaska",03/05/2019,01/15/2019,03/02/2019,"Low water supplies led the operators of the Macaulay Salmon Hatchery in Juneau to move salmon fry to the cold sea in January, months earlier than usual.  Water from the reservoir was too warm for the fry, prompting the earliest ever move to the sea.  Juneau KTOO (Alaska), March  2, 2019","Plants & Wildlife, Water Supply & Quality","Juneau City and Borough, AK, Juneau, AK",
48023,"Boats grounded in canal off Lake Okeechobee, Florida",01/10/2019,01/03/2019, ,"At least half a dozen boats were grounded in a canal off Lake Okeechobee as moderate drought in the region lowered water levels.  Lake Okeechobee was at 12.6 feet above sea level, the lowest it has been in early January since 2010.WPTV-TV NBC 5 West Palm Beach (West Palm Beach, Fla.), Jan. 3, 2019","Tourism & Recreation, Water Supply & Quality","Okeechobee County, FL, Okeechobee, FL",
48049,Water catchment tanks needing more frequent refills in Hawaii,02/13/2019,01/01/2019,02/10/2019,"Some Hawaii families ordered up to three water shipments in January from a water transport business based in Keaau as dry weather and low humidity allowed their catchment tanks to run dry more quickly than usual.  “It’s weird; there’s been like no humidity this time, not like other droughts,” said the water hauler. “That makes their tanks go down a lot faster.”The business’s waiting list was three days for water deliveries.  West Hawaii Today (Kailua-Kona, Hawaii), Feb. 10, 2019","Business & Industry, Society & Public Health, Water Supply & Quality","Hawaii County, HI, Keaau, HI",
48213,Interruptions to power sales costing Southeast Alaska Power Agency,06/21/2019,01/01/2019,06/20/2019,"Compared to 2018, poor rainfall and reduced hydropower production in 2019 has cost Southeast Alaska Power Agency more than $2 million in terms of interruptions to power sales.KFSK-FM (Petersburg, Alaska), June 20, 2019","Energy, Water Supply & Quality","Ketchikan Gateway Borough, AK, Ketchikan, AK, Wrangell-Petersburg Census Area, AK, Wrangell, AK",
48046,Some northern Colorado golf courses closing temporarily,04/10/2019,01/01/2019,03/15/2019,"Some golf courses in northern Colorado were closing temporarily as the warm, dry winter drew more golfers out on the courses, increasing the wear, which can lead to higher maintenance costs in the spring.  Many municipal courses in the Fort Collins area were open, while some private ones had closed or had restrictions on cart use.  Fort Collins Country Club and Ptarmigan Country Club were closed, while Windsor, Highland Meadows and Mountain Vista Golf Course had cart restrictions.  The warm, dry conditions also allowed some golf courses to bring in record revenue and rounds in January.Fort Collins Coloradoan (Colo.), Feb. 1, 2019 and Greeley Daily Tribune (Colo.), April 10, 2019","Plants & Wildlife, Tourism & Recreation","Larimer County, CO, Fort Collins, CO, Weld County, CO, Greeley, CO",
48018,"Higher electricity rates in Juneau, Alaska",12/18/2018,12/17/2018,06/30/2019,"Alaska Electric Light & Power alerted its customers to higher electricity rates probably through June 2019, due to low rainfall and insufficient hydropower production.  The increase will amount to about $13.62 per month starting with January’s bills.  AEL&P also produces surplus power, which is usually sold to several other entities, such as Greens Creek Mine, Princess Cruise Lines and others, with the understanding that the supply is interruptible when water supplies are low.  Since reservoir levels were low, there was not enough surplus electricity to sell to these customers, fully interrupting their supply for the first time in five years.  Juneau Empire (Alaska), Dec. 17, 2018","Business & Industry, Energy, Water Supply & Quality","Juneau City and Borough, AK, Juneau, AK",
48017,Christmas tree shortage in eastern Massachussetts,12/17/2018,12/16/2018, ,"An Attleboro tree farm manager reported a shortage of Christmas trees in his area and noted that people from the Cape, Rhode Island and Braintree were calling in search of trees.  The financial crisis in 2008 when tree growers planted fewer trees was one reason there were not enough trees, and several hot, dry summers slowing tree growth was another reason for the shortage. Attleboro Sun Chronicle (Mass.), Dec. 16, 2017","Agriculture, Business & Industry, Tourism & Recreation","Barnstable County, MA, Bristol County, MA, Dukes County, MA, Norfolk County, MA, Braintree, MA, Plymouth County, MA, Rhode Island",
48005,"Treated sewage water made potable in El Paso, Texas",12/06/2018,12/05/2018, ,"The El Paso water system was turning to treated sewage water for a renewable water source as climate change was expected to reduce the flow of the Rio Grande River as there was less snowmelt from northern New Mexico and southern Colorado.  The city also has a desalination plant to treat brackish water from an aquifer. WQAD-TV 8 (Davenport/Rock Island/Moline) (Iowa), Dec. 5, 2018","Relief, Response & Restrictions, Water Supply & Quality","El Paso County, TX, El Paso, TX",
48004,Initial allocation of 10 percent for California's State Water Project,12/04/2018,11/30/2018, ,"The California Department of Water Resources announced the initial water allocation of 10 percent for the State Water Project contractors for the 2019 calendar year, due to a dry start to the 2019 water year.  In addition, many large reservoirs were below average.  Department of Water Resources (Sacramento, Calif.), Nov. 30, 2018","Relief, Response & Restrictions, Water Supply & Quality","Alameda County, CA, Butte County, CA, Fresno County, CA, Kern County, CA, Kings County, CA, Los Angeles County, CA, Napa County, CA, Orange County, CA, Plumas County, CA, Riverside County, CA, San Bernardino County, CA, San Diego County, CA, San Luis Obispo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Solano County, CA, Yuba City, CA, Tulare County, CA, Ventura County, CA",
47972,"Woolsey, Hill fires in southern California",11/13/2018,11/08/2018, ,"The Woolsey fire burned 151 square miles, consumed more than 430 homes, businesses and other buildings and took two lives.  The blaze was 40 percent contained.  Des Moines Register (Iowa), Nov. 13, 2018Continuing drought in California, ample vegetation and strong winds have set the stage for immense wildfires in southern California, where the Woolsey and Hill fires forced the evacuation of several communities in Los Angeles and Ventura counties, including Malibu and Calabasas.  The Woolsey fire blackened 85,500 acres, killed two people, destroyed 177 homes and was 10 percent contained.  The Hill fire was 70 percent contained. ABC News Radio (New York), Nov. 12, 2018",Fire,"Los Angeles County, CA, Calabasas, CA, Malibu, CA, Ventura County, CA",
48099,"Stage 1 water shortage advisory ended in Farmington, New Mexico",03/28/2019,10/24/2018,03/26/2019,"The Farmington City Council ended its Stage 1 water shortage advisory on March 26.  The stage 1 restrictions took effect in October 2018 when the city’s mandatory Stage 2 drought restrictions ended.  Snowpack in the region was far above normal for the end of winter.  Farmington Daily Times (N.M.), March 27, 2019","Relief, Response & Restrictions, Water Supply & Quality","Farmington, NM",
47935,"Delayed start to backyard burn season in Clackamas, Oregon",10/17/2018,10/15/2018, ,"Clackamas fire officials announced a delay to the start of the backyard burn season until a significant amount of rain falls.  The fire danger was too high, due to dry conditions and a lack of rain. KATU-TV ABC 2 Portland (Ore.), Oct. 15, 2018","Fire, Relief, Response & Restrictions","Clackamas, OR",
47948,"Insufficient hay forced rancher in Mancos, Colorado to move cattle",10/29/2018,10/11/2018, ,"Drought and insufficient hay supplies forced a Mancos rancher to relocate part of his herd to the Gunnison area, several hours away.  KDVR-TV FOX 31 Denver (Colo.), Oct. 11, 2018","Agriculture, Plants & Wildlife","Montezuma County, CO, Mancos, CO",
47925,"Water hauling, conservation requested in some Vermont communities",10/12/2018,10/11/2018, ,"Water supplies continued to suffer in Vermont, with the communities of East Berkshire, Franklin and Smuggler’s Notch hauling water for public supplies.  Meanwhile, citizens of Jeffersonville, Newbury and Waterville were asked to conserve.  VT Digger.org (Montpelier, Vt.), Oct. 11, 2018","Relief, Response & Restrictions, Water Supply & Quality","Franklin County, VT, Lamoille County, VT, Jeffersonville, VT, Orange County, VT, Newbury, VT, Orleans County, VT",
47939,"Ridgway, Colorado adjusted water rates to prepare for future droughts",10/23/2018,10/10/2018, ,"The Ridgway town council approved an ordinance increasing water rates effective Dec. 1.  The monthly base water allotment for residents will decrease from 9,000 gallons per month to 7,000 gallons monthly with a base cost of $42 per month.  The following December, the monthly allotment will fall to 6,000 gallons per month, but the monthly rate will remain unchanged.  Additional changes will also be made so that the water district is no longer subsidizing water delivery.Ouray County Plaindealer (Ridgway, Colo.), Oct. 17, 2018","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Ridgway, CO",
47921,Drought impacts in southeast Alaska,10/11/2018,10/08/2018,10/11/2018,"These are some of the drought impacts being experienced around the Metlakatla area.Creeks/Streams and other water bodies	Hemlock and Nadzaheen, Crab Creek all have low water levels  and high water temps, resulting in what have been record low returns and low salmon fry survival. No specific scientific proof but it appears that high water temps in creek is likely reducing survival of salmon fry, based on observations of Fish and Wildlife staff for the last several years. This is Likely happening in all creeks, as they have observed decreases in returns in all creeks island wide.Ocean water temps have been significantly warmer- this is impacting herring migratory behavior.  If you need additional backup, Fish and Wildlife can produce that from research done previously to demonstrate the changes in herring behavior in recent years. Water temperatures are impacting an early algal bloom which is impacting herring spawning behavior. Dive fisheries are being impacted by water temps increasing the length of toxic algal blooms, resulting in high PST level readings. This impacts the commercial Geoduck fishery and then subsistence harvest for all other shellfish. Low water in lakes is reducing available water for hydro generation, resulting in the tribe relying on diesel generation for the foreseeable future. Reduced snowpack, results in low spring recharge in hydrological systems, the result is lower lake and stream levels at the beginning of the season, which become more critically low as the drier summer progresses. This low water and warmer temperatures may be contributing to low salmon fry survival as well. Forest Health Low water levels and low rainfall, have increased the stressors on evergreen species, allowing pests such as spruce aphids to cause widespread ill health, and gradual die-off region wide.Berry bushes had high amounts berries due to the sunshine, but many late season berries were very dry and shriveled, reflecting how dry conditions were. Salmon berries were ready for harvesting in late May which was earlier than normal and we were harvesting still in August. Evergreen trees are losing their foliage.Many of the evergreen ferns that typically grow on the roadsides have been heavily impacted by low water conditions, turning brown and dying early.Temperate late fall weather has allowed an entire extra flowering cycle of some invasive species, such as, Orange Hawkweed, Tansy Ragwort, Fall Dandelion and sow thistle. Wildlife impactsHummingbirds have been known to stay year round instead of migrating south.Robins and Flickers have been returning earlier, as early as February instead of late March or early April.The increasing humpback whale population is a factor of climate change.  Before 15 years ago there were no known overwintering humpback whales in Southeast Alaska.  In the present time we can document humpbacks in AIR waters year round.  This may be the Northern most Southern overwintering ground.  Back in the day humpbacks would return to Hawaii or Mexico for winter.  Now the warmer oceans are more productive further north so the whales do not need to follow food all the way to Hawaii.The increased abundance of deer on Walden Pt Rd in early spring is contributed to climate change.  The warming temps earlier in the year is causing alder to bud out earlier.  The road systems are great places for alder to reach to the sun.  This is an easy food source for spring deer to forage on.Submitted Oct. 10, 2018","Plants & Wildlife, Water Supply & Quality","Prince of Wales-Outer Ketchikan Census Area, AK, Metlakatla, AK",
47914,"Small apples in Shelburne, Vermont",10/08/2018,10/04/2018, ,"Apples grown in Shelburne were smaller this year, due to drought.  The orchard owner used those apples for making brandy.Stowe Today (Vt.), Oct. 4, 2018",Agriculture,"Chittenden County, VT, Shelburne, VT",
48211,"Diesel generators likely needed through fall 2019 for Ketchikan, Alaska",06/20/2019,10/01/2018,10/31/2019,"Electricity rates were expected to remain higher in Ketchikan, due to the diesel surcharge, as lakes supplying water to hydroelectric plants refilled slowly.  The burning of diesel to generate electricity largely ended in August, but the community continued to rent diesel generators until the lakes recover more before the December freeze.KRBD-FM 103.5 Community Radio (Ketchikan, Alaska), Oct. 15, 2019Managers of Ketchikan Public Utilities Electric Division System expect to continue renting backup diesel generators through October 2019 as water levels at reservoirs remained too low to generate enough hydropower.  The Ketchikan City Council will vote on the expenditure, which will cost an additional $527,000.  If continued generator rental is approved, the total expense of generator rental will be roughly $1.3 million since the rentals began in the fall of 2018.  KTOO Public Media (Juneau, Alaska), June 19, 2019","Energy, Water Supply & Quality","Ketchikan, AK",
48019,"Surplus power interrupted in Juneau, Alaska",04/01/2019,09/28/2018,04/01/2019,"Lake levels were high enough that Alaska Electric Light and Power was able to again supply interruptible electricity customers with power.Juneau Empire (Alaska), April 4, 2019Juneau’s interruptible power customers remained disconnected because hydropower production was down.Juneau KTOO (Alaska), March 2, 2019Due to low reservoir levels, Alaska Electric Light & Power interrupted line power to Greens Creek Mine, which is an electric customer that receives surplus power.  Power interruptions began in September.Juneau Empire (Alaska), Dec. 17, 2018","Business & Industry, Energy, Water Supply & Quality","Juneau City and Borough, AK, Juneau, AK",
47900,"Apples needed more rain in Somerset County, Maine",09/27/2018,09/25/2018, ,"Below normal precipitation left apples in Fairfield smaller than usual.  Central Maine (Augusta, Maine), Sept. 25, 2018",Agriculture,"Somerset County, ME, Fairfield, ME",
47902,"Denver Water drawing heavily on reservoir in Summit County, Colorado",09/27/2018,09/21/2018, ,"The water level of Lake Dillon Reservoir in Summit County continued to fall, revealing sandbars on the lakebed.  Denver Water has had to take extra water from the reservoir to meet demand, which could result in drought restrictions next year, stated Denver Water spokeswoman Stacy Chesney.  KDVR-TV Fox 31 Denver (Colo.), Sept. 21,  2018","Relief, Response & Restrictions, Water Supply & Quality","Denver, CO, Summit County, CO",
47891,"Low water supply in Stonington, Maine",09/21/2018,09/20/2018, ,"Summer drought drew down Stonington’s water supply, leaving the standpipe and well output low, causing worry for water company officials.  The water company was considering drilling another well to meet water demand.  Penobscot Bay Press (Maine), Sept. 20, 2018","Relief, Response & Restrictions, Water Supply & Quality","Stonington, ME",
47889,No hydropower production on Lamoille River in Vermont,09/21/2018,09/20/2018, ,"Hydropower was no longer able to be produced on the Lamoille River in Morrisville or at the Green River Reservoir because the river was too low, stated Craig Myotte, general manager at Morrisville Water & Light.Stowe Today (Vt.), Sept. 20, 2018","Energy, Water Supply & Quality","Lamoille County, VT, Morrisville, VT",
47887,"Drought drying up wells, increasing demand for service in northern Vermont",09/21/2018,09/20/2018, ,"Hundreds of Vermonters were running low on water after a summer of drought dried up springs and caused wells to fail in the northern third of the state.  Well drillers and water haulers in Chittenden and Lamoille counties were extremely busy serving customers in Chittenden, Franklin, Lamoille and Addison counties and were scheduled weeks out, given the high demand for service.  Residents were getting panicky about getting water restored to their homes as they realized that winter was near, meaning the ground will freeze and aquifers will not be able to recharge until the ground thaws again.  Stowe Today (Vt.), Sept. 20, 2018","Business & Industry, Society & Public Health, Water Supply & Quality","Addison County, VT, Chittenden County, VT, Jericho, VT, Shelburne, VT, Franklin County, VT, Lamoille County, VT, Johnson, VT, Morrisville, VT, Orange County, VT, Washington County, VT",
47872,"Water restrictions in Carlsbad, New Mexico",09/18/2018,09/17/2018, ,"The city of Carlsbad implemented water restrictions during warmer months to keep levels higher in the Capitan Reef Aquifer after less than an inch of rain fell between October 2017 and the summer of 2018.  If water levels were to fall too low, stricter water restrictions would take effect.  The city also aimed to secure water for the future, stated City Administrator Mike Hernandez.  ABQJournal Online (N.M.), Sept. 17, 2018","Relief, Response & Restrictions, Water Supply & Quality","Carlsbad, NM",
47856,"Arkansas River flowing slowly, laden with algae in Pueblo, Colorado",09/14/2018,09/14/2018, ,"The Arkansas River was barely flowing along the Historic Arkansas Riverwalk of Pueblo, leaving the water a murky green and laden with algae.  The river was so low that it was not reaching a water intake, stated Lynn Clark, executive director of the HARP Authority.  To improve water quality and aesthetics, a company was hired to add chemicals to the water to treat the algae and other plant growth.  A water aeration system will also be used at Lake Elizabeth to add more oxygen to the water.  Pueblo Chieftain (Colo.), Sept. 14, 2018","Tourism & Recreation, Water Supply & Quality","Pueblo County, CO, Pueblo, CO",
47859,Assistance for eight Missouri water systems,09/14/2018,09/14/2018, ,"The Missouri Department of Natural Resources planned to award nearly $1 million to assist eight drought-affected communities in the northwest part of the state with their water systems.  The eight community water systems to receive the emergency drought funding included Daviess County, King City, North Central Missouri Regional Water Commission, Grundy County, Milan, Sullivan County, Caldwell County, Cameron and Hamilton.  USAgNet (Marshfield, Wis.), Sept. 14, 2018","Relief, Response & Restrictions, Water Supply & Quality","Caldwell County, MO, Hamilton, MO, Cameron, MO, Daviess County, MO, King City, MO, Grundy County, MO, Sullivan County, MO, Milan, MO",
47843,"Chile roasting ending sooner in Santa Fe, New Mexico",09/13/2018,09/07/2018, ,"Chile roasting in the Santa Fe area will end sooner because drought affected the chile plants, causing them to dry out quicker than normal.  Santa Fe New Mexican (N.M.), Sept. 7, 2018","Agriculture, Society & Public Health","Santa Fe County, NM, Santa Fe, NM",
46831,"Stage 2 water shortage in Port Angeles, Washington",09/11/2018,09/06/2018, ,"Port Angeles entered a stage 2 water shortage due to low flow of the Elwha River, which limited the amount of water for the city’s water system.  Stream flows in the western part of Washington State, including the Olympic Peninsula, were below normal. Sky Valley Chronicle (Spokane, Wash.), Sept. 6, 2018","Relief, Response & Restrictions, Water Supply & Quality","Port Angeles, WA",
46811,"Drought among factors harming trees in Houston, Texas",09/06/2018,09/06/2018, ,"Houston area trees were dropping leaves early and began showing signs of stress in July.  Some trees looked alive, but had dead root systems, with experts referring to such trees as zombie trees.  Extreme weather, including Hurricane Harvey, hard winter freezes and the recent heat and drought have been too much for the trees.Fort Worth Star-Telegram (Texas), Sept. 6, 2018",Plants & Wildlife,"Harris County, TX, Houston, TX",
46806,"Crop yields down, water short in Santa Fe County, New Mexico",09/06/2018,09/03/2018, ,"Some Santa Fe farmers got smaller crops after drought and spotty monsoon rains did not reach all farms.  A farmer from the Nambé area planted just half of his land, given the drought and his yield was still down about 40 percent.  Another farmer who gets water from the Rio Grande River said the river was so low that they had to temporarily close a head gate on the river to divert its flow into their ditch. Santa Fe New Mexican (N.M.), Sept. 3, 2018","Agriculture, Water Supply & Quality","Santa Fe County, NM, Nambe, NM",
46829,"Drought killing bees, limiting honey production in Western Colorado",09/11/2018,09/02/2018, ,"There were fewer flowers producing nectar for bees in western Colorado during the summer, which meant a reduction in honey production.  Some bees were dying of starvation.  One beekeeper in De Beque expected to get 20 percent less honey this year.  Without healthy populations, tomato and squash production may be reduced. KJCT-TV ABC 8 (Grand Junction, Colo.), Sept. 2, 2018","Agriculture, Plants & Wildlife","Mesa County, CO, Grand Junction, CO",
47915,"Yampa River closed again in Steamboat Springs, Colorado",10/10/2018,08/31/2018, ,"The Yampa River through Steamboat Springs was closed by Colorado Park and Wildlife to commercial and public activity, due to low water flows.  Commercial tubing companies were ordered to suspend operations.  Public river users, too, including tubers, swimmers and anglers, were asked to observe the voluntary closure and stay out of the water.  the flow of the river was 66 cubic feet per second, in comparison with a typical flow of more than 100 cfs, according to Steamboat Springs Parks and Recreation.  The closure was expected to remain in effect for some time. Colorado Public Radio (Centennial, Colo.), Aug. 31, 2018","Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Routt County, CO, Steamboat Springs, CO",
47941,"Ketchikan, Alaska relying on diesel powered generators, hydropower",03/29/2019,08/31/2018,04/15/2019,"The city of Ketchikan was relying 50 percent on diesel and 50 percent on hydro projects to meet its electricity needs rather than getting most of its power from diesel.  KSTK-FM 101.7 Public Radio (Wrangell, Alaska), March 29, 2019Diesel was still being used to power Ketchikan in February 2019 as below normal rainfall during the 2018 summer prompted Southeast Alaska Power Agency to sell 32 gigawatt hours of hydropower from Tyee Lake to Ketchikan Public Utilities to reduce the need for diesel power.  KRBD (Ketchikan, Alaska), Feb. 7, 2019Rain in the latter part of October 2018 allowed Ketchikan Public Utilities to return to hydropower production, but more rain was needed.  October was the 8th driest one on record at around 60 percent of normal precipitation.  Juneau KTOO (Alaska), Nov. 1, 2018Drought prompted Ketchikan Public Utilities to alternate between hydro and diesel for power, but as of Oct. 15, lake levels were low enough that the utility began relying solely on diesel for power.  To make sure that the community would have sufficient power through the winter, two additional diesel-powered generators were rented for the next four to six months.KRBD (Ketchikan, Alaska), Oct. 19, 2018","Energy, Water Supply & Quality","Ketchikan Gateway Borough, AK, Ketchikan, AK",
46786,"Scarcity, cost of hay forcing Colorado horse owners to surrender horses",08/31/2018,08/30/2018, ,"High hay prices were making it harder for a horse rescue organization in Franktown to buy hay to keep horses fed.  Poor hay yields were responsible for the price increase as farmers got fewer cuts of hay.  Rather than one to two horse surrenders per month, the rescue was getting two to three calls daily.KDVR-TV FOX 31 Denver (Colo.), Aug. 30, 2018","Agriculture, Plants & Wildlife","Douglas County, CO, Franktown, CO",
46776,"Burn bans in northeast Texas, northwest Louisiana",08/30/2018,08/29/2018, ,"Drought across northeast Texas and northwest Louisiana led to burn bans in numerous counties.  Affected counties in northeast Texas were Camp, Cass, Franklin, Gregg, Harrison, Marion, Morris, Panola, Rusk, Shelby and Upshur, and affected parishes in northwest Louisiana were Bienville, Bossier, Caddo, De Soto, Jackson, Natchitoches, Sabine and Webster.  Outdoor burning was not permitted. KSLA-TV Shreveport News 12 (La.), Aug. 29, 2018","Fire, Relief, Response & Restrictions","Bienville Parish, LA, Bossier Parish, LA, Caddo Parish, LA, Shreveport, LA, De Soto Parish, LA, Jackson Parish, LA, Natchitoches Parish, LA, Red River Parish, LA, Sabine Parish, LA, Webster Parish, LA, Camp County, TX, Cass County, TX, Franklin County, TX, Gregg County, TX, Harrison County, TX, Marion County, TX, Morris County, TX, Panola County, TX, Rusk County, TX, Shelby County, TX, Upshur County, TX",
46777,Low flows threatening trout in west central Colorado,08/30/2018,08/29/2018, ,"The Roaring Fork, Frying Pan and Crystal Rivers were flowing at near-record lows, some as low as 30 percent of average, leaving anglers and ecologists worried about the effects on trout.  Trout need cold water to survive, but the low flows warm up quickly and the warm water holds less oxygen.  Some guiding services were working to protect the fish by supporting voluntary fishing restrictions and encouraging anglers to monitor stream temperatures.Aspen Public Radio (Colo.), Aug. 29, 2018","Business & Industry, Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Eagle County, CO, Garfield County, CO, Gunnison County, CO, Pitkin County, CO, Aspen, CO",
46783,"Drought diminished apple size in Clinton County, New York",08/31/2018,08/28/2018, ,"Apples in Peru in Clinton County could benefit from some rain to size up a little bit before harvest begins in a few weeks.  myChamplainValley.com (Burlington, Vt.), Aug. 28, 2018",Agriculture,"Clinton County, NY, Peru, NY",
46743,"Funding for temporary pipeline for Cameron, Missouri",08/24/2018,08/24/2018, ,"Missouri Gov. Mike Parson announced state funding to construct temporary pipelines to connect Cameron, a town of 9,933 people, with Pony Express Lake as the community’s reservoirs fell to 38.4 percent of capacity.  Cameron’s water supply, which also provides water for another district of 3,410 people, had roughly 167 days’ worth of water left.  Caldwell County Public Water Supply District Number 2 will also get an emergency drought assistance grant of $27,380 to construct a temporary emergency connection with Daviess Public Water Supply Number 2.St. Joseph News-Press (Mo.), Aug. 24, 2018","Relief, Response & Restrictions, Water Supply & Quality","Caldwell County, MO, Clinton County, MO, Cameron, MO, Daviess County, MO",
46739,Drought damaging homes in Kansas City area,08/24/2018,08/24/2018, ,"The soil was so dry 10 to 15 feet below homes in the Kansas City area that drywall and exteriors have begun cracking, windows were sticking out, and soil was pulling away from walls, according to foundation experts.  Foundation companies were receiving twice the normal call volume from people needing service.KCTV-TV CBS 5 Kansas City (Mo.), Aug. 24, 2018","Business & Industry, Society & Public Health","Jackson County, MO, Kansas City, MO",
46730,"Water restrictions in Austin, Texas",08/24/2018,08/23/2018, ,"Stage 1 water restrictions took effect in Austin as the combined levels of Lakes Travis and Buchanan fell below 1.4 million acre-feet, triggering the restrictions.  Outdoor watering was permitted only on certain days.Austin American-Statesman (Texas), Aug. 23, 2018","Relief, Response & Restrictions, Water Supply & Quality","Austin, TX",
46720,Low flows changing rafting experience in southern Colorado,08/23/2018,08/21/2018, ,"Drought has affected outfitters and river guides in parts of southern Colorado as low flows change the trips.  A guide for an outfitter near Cañon City in Fremont County noted that with low flows there were more obstacles in the river, more rocks and more maneuvering, creating more work.  He also mentioned that being paid by the trip, and not by the hour, meant that his paycheck was smaller.  The Arkansas River was about one-third of its normal volume, with recreationists along its length in Fremont and La Plata counties benefitting from the Upper Arkansas Voluntary Flow Management program, in which water agencies try to release water at times to benefit those using the river.An outfitter in Durango had to end river rafting trips because the Animas River was too low.  Wyoming Public Radio (Laramie, Wyo.), Aug. 21, 2018","Business & Industry, Tourism & Recreation, Water Supply & Quality","El Paso County, CO, Colorado Springs, CO, Fremont County, CO, Canon City, CO, La Plata County, CO, Durango, CO",
46742,"Emergency water restrictions in Cameron, Missouri",08/24/2018,08/21/2018, ,"The City of Cameron entered the emergency phase of their water restrictions on Aug. 6 as drought reduced available water supplies.  As of Aug. 21, the community had about 167 days’ worth of water remaining with the water reserve at 38 percent.Voluntary restrictions took effect in January, with mandatory restrictions starting in May.   kq2.com (St. Joseph, Mo.), Aug. 21, 2018","Relief, Response & Restrictions, Water Supply & Quality","Cameron, MO",
46741,"Mandatory water restrictions in Grand Junction, Colorado",08/24/2018,08/21/2018,10/10/2018,"Water restrictions in Grand Junction remained in effect, despite some recent rainfall.KKCO-TV NBC 11 (Grand Junction, Colo.), Oct. 10, 2018Mandatory water restrictions took effect in Grand Junction on Aug. 21 as extreme drought persisted.  KREX-TV CBS 5 (Grand Junction, Colo.), Aug. 21, 2018","Relief, Response & Restrictions, Water Supply & Quality","Grand Junction, CO",
46740,"Heat, low flows stressing fish in northwest Colorado",08/24/2018,08/21/2018, ,"Record heat in northwestern Colorado warmed the waters of the Yampa and White rivers, stressing fish.  Fishing restrictions remained in place for nearly a half dozen rivers in the state.Colorado Public Radio (Centennial, Colo.), Aug. 21, 2018","Business & Industry, Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Moffat County, CO, Rio Blanco County, CO, Routt County, CO, Steamboat Springs, CO",
46744,"Voluntary conservation requested in Fairview, Washington",08/24/2018,08/20/2018, ,"Upper Fairview Water System customers were asked to voluntarily conserve because Morse Creek was expected to drop to 25 cubic feet per second.  Below that level, withdrawals from the creek end.  Port Angeles Peninsula Daily News (Wash.), Aug. 19, 2018","Relief, Response & Restrictions, Water Supply & Quality","Fairview, WA",
46745,"Mandatory water restrictions in Island View, Washington",08/24/2018,08/19/2018, ,"People in the Island View Water System near Seiku were under mandatory restrictions due to low streamflow in Olsen Creek.  The Stage 4 alert required customers to cease outdoor water use and conserve water indoors with the goal of curbing water use by 10 to 20 percent.Port Angeles Peninsula Daily News (Wash.), Aug. 19, 2018","Society & Public Health, Water Supply & Quality","Island View, WA",
46719,Drought closed North Kansas City Farmer's Market two months early,08/22/2018,08/17/2018,10/19/2018,"The North Kansas City Farmer’s Market ended the season two months early due to extreme drought, limiting the amount of vegetables able to be grown. WDAF-TV Fox 4 Kansas City News (Mo.), Aug. 17, 2018","Agriculture, Society & Public Health, Tourism & Recreation","North Kansas City, MO",
45687,"Low water level of Red Lake River ending tubing in Red Lake County, Minnesota",08/17/2018,08/16/2018, ,"Dry weather has left the Red Lake River at an extremely low point, bringing the tubing season to a very early end.  Tubing only occurred for three weeks in June, forcing a campground to lay off more than two dozen employees.WDAZ-TV 8 Grand Forks (N.D.), Aug. 16, 2018","Business & Industry, Tourism & Recreation, Water Supply & Quality","Red Lake County, MN, Red Lake Falls, MN",
46706,Trees dropping leaves early in Kansas City area,08/20/2018,08/16/2018, ,"Many tree species in the Kansas City area were stressed with brown or scorched leaves, while other trees had bare branches as drought and other factors took a toll. Kansas City Star & KansasCity.com (Mo.), Aug. 16, 2018",Plants & Wildlife,"Johnson County, KS, Jackson County, MO, Kansas City, MO",
45686,"Trees with yellow, curled leaves in Marysville, Kansas",08/17/2018,08/15/2018, ,"Trees in Marysville have yellow, curled leaves and some were dropping branches as drought persisted in the area.  Grass was brown, and ponds were low.  Marysville Advocate (Kan.), Aug. 15, 2018","Plants & Wildlife, Water Supply & Quality","Marshall County, KS, Marysville, KS",
