field_1,id_str,from_user,text,user_locat,date,lat_o,lon_o
"10724",885527773707739136.000000000000000,KBTXShel,"good news: not much change in this week's #drought monitor. bad news: robertson county you are now considered ""abno� https://t.co/lfvpxjsmx2","bryan/college station, tx",2017-07-13,30.627977000000001,-96.334406799999996
"10725",885514158766161920.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjygnai #txwx #drought,"lubbock, texas",2017-07-13,33.577863100000002,-101.855166499999996
"10726",885500736473366528.000000000000000,UTRWD,"north tx is #drought free, but moderate conditions have popped up in the panhandle and south central tx. #txwater https://t.co/zcyegmcsvo","lewisville, tx",2017-07-13,33.046233000000001,-96.994174000000001
"10727",885536377512894464.000000000000000,AlamoAreaCOG,"right after new braunfels announced it, #sanantonio will also be under watering restrictions. #drought #alamoarea
https://t.co/mlylfbv0sm","alamo region, tx",2017-07-13,29.519066700000000,-98.453921600000001
"10728",885906753988300800.000000000000000,CorridorNews,@cityofsanmarcos to enter #stage1 #drought restrictions https://t.co/op5qmu0i5i,"hays county, tx",2017-07-14,30.053760700000002,-98.002889199999998
"10729",885901892555087872.000000000000000,DivineWeather,"icymi: current us drought monitor, released thursday am, data through tuesday am. #kcbdwx #usdroughtmonitor #drought https://t.co/lgfq0mgp9p","lubbock, tx",2017-07-14,33.577863100000002,-101.855166499999996
"10730",885698600084418560.000000000000000,CharlieKENS5,are you ready for stage 1 #drought restrictions that kick in on friday? what you need to know to avoid a citation: https://t.co/41omii9yz3,"san antonio, tx",2017-07-14,29.424121899999999,-98.493628200000003
"10731",886773310016688128.000000000000000,babs_beth,wish i was june. #drought #tumbleweeds. https://t.co/yxjaqq55is,texas - god's country,2017-07-17,29.425072000000000,-99.153285999999994
"10732",887352591830712320.000000000000000,HPUWCD,you'll never guess what household item researchers are using to increase #drought tolerance in some plants: https://t.co/s97ew4twov,"lubbock, texas",2017-07-18,33.577863100000002,-101.855166499999996
"10733",887368904758235136.000000000000000,NorthPlainsGCD,�#drought conditions crept upward over the past 2wks to about 6% of the state.� robert mace w/ @twdb #txwx https://t.co/i98mujrfic,northern texas panhandle,2017-07-18,35.661445999999998,-101.387715000000000
"10734",887148145934835712.000000000000000,heralddemocrat,recent #rains brought #drought relief https://t.co/x1cw3wajnn https://t.co/pcqqyoahde,"sherman, tx",2017-07-18,33.635661800000001,-96.608880499999998
"10735",887732793098350592.000000000000000,jameswalkersmtx,"https://t.co/jwc6bgakar
in case you missed it #smtxhappenings #hayscounty #burnban #drought #onlyyoucanpreventforestfires #centraltexas","san marcos, tx",2017-07-19,29.883274900000000,-97.941394099999997
"10736",888026040584597504.000000000000000,KBTXShel,last week(left) vs this(right): little change to overall #drought monitor for the brazos valley. addition of d1 to� https://t.co/ep8ylol6nz,"bryan/college station, tx",2017-07-20,30.627977000000001,-96.334406799999996
"10737",888025773432598528.000000000000000,KBTXShel,latest #drought monitor released: north / central milam county now noted in d1 moderate drought classification https://t.co/rvuoyb3yoa,"bryan/college station, tx",2017-07-20,30.627977000000001,-96.334406799999996
"10738",888050872269365248.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjygnai #txwx #drought,"lubbock, texas",2017-07-20,33.577863100000002,-101.855166499999996
"10739",888402870902685696.000000000000000,JohnHonore,not much change in the drought situation in texas from last week. some areas are doing fine and others are dangerou� https://t.co/0bowluup6b,"san antonio, tx",2017-07-21,29.424121899999999,-98.493628200000003
"10740",890558407303991296.000000000000000,KBTXShel,latest #drought monitor released this morning. only real change is addition of moderate drought to south lee county https://t.co/lpphiccked,"bryan/college station, tx",2017-07-27,30.627977000000001,-96.334406799999996
"10741",890558882711576576.000000000000000,KBTXShel,"last vs this week's #drought monitor. good news for most of texas: little to no change. bad news, not many improvem� https://t.co/3vopwnm7vo","bryan/college station, tx",2017-07-27,30.627977000000001,-96.334406799999996
"10742",888846140573179904.000000000000000,HaysCaldwellPUA,extreme is the new (and old) normal in texas weather. #txwater #txweather #txdrought https://t.co/khfngvedz5,central texas,2017-07-22,31.427404400000000,-94.808543499999999
"10743",891350188912250880.000000000000000,HaysCaldwellPUA,the texas drought map has been updated: https://t.co/c8hmflwdp2 #txdrought #txwater https://t.co/dbatyuamvr,central texas,2017-07-29,31.427404400000000,-94.808543499999999
"10744",889687272404250624.000000000000000,dallasfinewine,the latest the dallas fine wine daily! https://t.co/jvfv4ffkc7 #wine #drought,"dallas, tx",2017-07-25,32.776664199999999,-96.796987900000005
"10745",890222738945736704.000000000000000,Tenfor10,"since 1900, more than 11 million people have died as a consequence of #drought.
#waterfacts via @un_water� https://t.co/poetlw8yvr","dallas, tx",2017-07-26,32.776664199999999,-96.796987900000005
"10746",890658074087706624.000000000000000,BrazosValleyGCD,the u.s. is predicting droughts sooner with satellites- https://t.co/vyof9474sl #txwater #drought #aquifers,"hearne, tx",2017-07-27,30.878523800000000,-96.593025800000007
"10747",890587585340477440.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjygnai #txwx #drought,"lubbock, texas",2017-07-27,33.577863100000002,-101.855166499999996
"10748",891364607834677248.000000000000000,Jarallen,our local german biergarten @krausescafe_nb spreading weather ready knowledge. #heatadvisory #drought https://t.co/r6nneyqlbo,"new braunfels, tx",2017-07-29,29.703002399999999,-98.124453099999997
"10749",890019085517443072.000000000000000,TexasFarmBureau,#drought conditions are creeping in across #texas (via @twdb). https://t.co/3kgmp4yvv9,"waco, tx",2017-07-26,31.549333000000001,-97.146669500000002
"10750",888877211159322624.000000000000000,JoAnnLivingston,the latest musing green! https://t.co/9qmrisnwmh #climatechange #drought,"waxahachie, texas",2017-07-22,32.386531200000000,-96.848331099999996
"10751",892159228512698368.000000000000000,MySAWS,"""#rome, city of ancient aqueducts, faces #water #rationing"" https://t.co/80luybtsgn @nytimes #drought #italy https://t.co/pbf3jt3hnr","san antonio, texas",2017-08-01,29.424121899999999,-98.493628200000003
"10752",892070118620098560.000000000000000,heralddemocrat,"#texoma remains #drought free, water board says https://t.co/uvvlyje6rr https://t.co/pwxxcczrjj","sherman, tx",2017-07-31,33.635661800000001,-96.608880499999998
"10753",892478842710917120.000000000000000,HaysCaldwellPUA,#txdrought is intensifying in central-to-south-central texas. https://t.co/eq9rzidprf #txwater https://t.co/witpftox8l,central texas,2017-08-01,31.427404400000000,-94.808543499999999
"10754",892404808115781632.000000000000000,TexasFarmBureau,parts of #texas have seen rain recently. others aren�t so lucky. it�s hot and dry. #txdrought #txwx https://t.co/ymqr8xqwjb,"waco, tx",2017-08-01,31.549333000000001,-97.146669500000002
"10755",893101419246563328.000000000000000,KBTXShel,"latest #drought monitor places all of milam, lee, &amp; burleson counties under a moderate drought. brazos &amp; robertson� https://t.co/hqnpoeln8m","bryan/college station, tx",2017-08-03,30.627977000000001,-96.334406799999996
"10756",893221219071381504.000000000000000,Tenfor10,#unfao study of six countries is part of an effort to map existing #drought-response https://t.co/a5s1x0hiue via� https://t.co/zwkm6mwmed,"dallas, tx",2017-08-03,32.776664199999999,-96.796987900000005
"10757",893169609041432576.000000000000000,CorridorNews,@kylegovernment announces move to #stage2 #drought management https://t.co/xhq9z7azju,"hays county, tx",2017-08-03,30.053760700000002,-98.002889199999998
"10758",893124301204934656.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjygnai #txwx #drought,"lubbock, texas",2017-08-03,33.577863100000002,-101.855166499999996
"10759",893209738590248960.000000000000000,MySAWS,could one of these systems be headed to #tx in the near future? ??#tropical #txwx #drought https://t.co/3q9lkqggjp,"san antonio, texas",2017-08-03,29.424121899999999,-98.493628200000003
"10760",893520919678906368.000000000000000,flowersofkw,"6 #drought-tolerant herbs that are almost impossible to kill -
https://t.co/fbsfwb1zza https://t.co/bpzujbnf7n","kingwood, tx",2017-08-04,30.057535900000001,-95.190298600000006
"10761",893538273049681920.000000000000000,JaredKENS5,"drought monitor still shows moderate drought over bexar co, and severe drought over comal co. #kens5eyewitness� https://t.co/9haw7l7tql","san antonio, tx",2017-08-04,29.424121899999999,-98.493628200000003
"10762",893869223700725760.000000000000000,NorthPlainsGCD,"@twdb says, texoma remains #drought free! read the full article here: https://t.co/fugcpk4cca #waterconservation #savethewater",northern texas panhandle,2017-08-05,35.661445999999998,-101.387715000000000
"10763",894254261873369088.000000000000000,HaysCaldwellPUA,"hays, caldwell, guadalupe, and comal counties are experiencing moderate to severe #txdrought.� https://t.co/3g65tuq9el",central texas,2017-08-06,31.427404400000000,-94.808543499999999
"10764",894703497685286912.000000000000000,Ztothe1st,"#drought #centraltexas #storm #raingauge well, we haven't had ""appreciable"" rain since day after� https://t.co/q76fjpahrs","san antonio, tx",2017-08-08,29.424121899999999,-98.493628200000003
"10765",895657184658427904.000000000000000,KBTXShel,"monday's record, soaking rainfall continues to prove helpful. all #drought  removed from the brazos valley! abnorma� https://t.co/ntql6z4ojz","bryan/college station, tx",2017-08-10,30.627977000000001,-96.334406799999996
"10766",895661026208821248.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjygnai #txwx #drought,"lubbock, texas",2017-08-10,33.577863100000002,-101.855166499999996
"10767",896408513316093952.000000000000000,HaysCaldwellPUA,"the texas drought map has been updated: https://t.co/c8hmflwdp2
#txdrought
#txwater https://t.co/evmcvysjih",central texas,2017-08-12,31.427404400000000,-94.808543499999999
"10768",897453493379846144.000000000000000,jkanelis,"we're soaked around here, but is #drought really over? https://t.co/2wrnxai219","amarillo, texas",2017-08-15,35.221997100000003,-101.831296899999998
"10769",898198271956574208.000000000000000,KBTXShel,"#drought monitor relatively unchanged this week, not highly alarming. keetch-byram index tells more drastic picture� https://t.co/05lzsaru1o","bryan/college station, tx",2017-08-17,30.627977000000001,-96.334406799999996
"10770",898197748369027072.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjygnai #txwx #drought,"lubbock, texas",2017-08-17,33.577863100000002,-101.855166499999996
"10771",898193589280309248.000000000000000,MySAWS,"still pockets of various stages of #drought in south &amp; central #tx. #txwater https://t.co/cyv1oelaaj","san antonio, texas",2017-08-17,29.424121899999999,-98.493628200000003
"10772",898656189369786368.000000000000000,HaysCaldwellPUA,"incomplete drought recovery may be the new normal, researchers find. #txwater #txdrought https://t.co/pq2fdppirr",central texas,2017-08-18,31.427404400000000,-94.808543499999999
"10773",899340276703141888.000000000000000,HaysCaldwellPUA,the texas drought map has been updated: https://t.co/c8hmflwdp2 #txdrought #txwater https://t.co/5tnmehzrz3,central texas,2017-08-20,31.120476900000000,-97.810848800000002
"10774",900734449687474176.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjyyo1q #txwx #drought,"lubbock, texas",2017-08-24,33.577863100000002,-101.855166499999996
"10775",900809688857534464.000000000000000,TexasFarmBureau,can �reading� leaves lead to more #drought-tolerant crops? https://t.co/ejlk9f5s8m (via @agrilifetoday) https://t.co/qye4wr9qtt,"waco, tx",2017-08-24,31.549333000000001,-97.146669500000002
"10776",900196901529636864.000000000000000,TexasFarmBureau,more rain = more improvement in drought conditions. #txdrought report via @twdb. https://t.co/npaftizfry,"waco, tx",2017-08-23,31.549333000000001,-97.146669500000002
"10777",901107850486874112.000000000000000,KBTXShel,"latest #drought monitor spread abnormally dry conditions into majority of brazos valley. all things considered, we� https://t.co/mar5uzw9xx","bryan/college station, tx",2017-08-25,30.636683999999999,-96.321387000000001
"10778",901130859557814272.000000000000000,AllianceWaterTX,the texas drought map has been updated: https://t.co/c8hmflwdp2 #txdrought #txwater https://t.co/a4d0xvohw0,central texas,2017-08-25,31.120476900000000,-97.810848800000002
"10779",903395748888408064.000000000000000,AllianceWaterTX,the texas drought map has been updated: https://t.co/c8hmflwdp2 #txdrought #txwater https://t.co/dyl3ied8ck,central texas,2017-09-01,31.120476900000000,-97.810848800000002
"10780",903052215027462144.000000000000000,CorridorNews,@cityofsanmarcos revises #droughtrestrictions requirements #drought #smtx https://t.co/ezkz6n7mgc,"hays county, tx",2017-08-31,30.053760700000002,-98.002889199999998
"10781",903253780032094208.000000000000000,UTRWD,"as expected, #drought conditions in central texas were wiped out by #harvey. only parts of far south texas have dro� https://t.co/uzf5hmhtol","lewisville, tx",2017-08-31,33.046233000000001,-96.994174000000001
"10782",903271173110218752.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjyyo1q #txwx #drought,"lubbock, texas",2017-08-31,33.577863100000002,-101.855166499999996
"10783",902200887124393984.000000000000000,PNNLab,new #research finds #ecosystems taking longer to recover from #drought | https://t.co/xooa1g8cli https://t.co/y251zxsddn,richland,2017-08-28,32.922038800000003,-96.729205100000001
"10784",905852594849013760.000000000000000,AllianceWaterTX,"although the #txdrought map is largely unchanged from last week, it's still important to keep track of your daily� https://t.co/8oqknpm1id",central texas,2017-09-07,31.427404400000000,-94.808543499999999
"10785",905807879990419456.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjyyo1q #txwx #drought,"lubbock, texas",2017-09-07,33.577863100000002,-101.855166499999996
"10786",904093332183363584.000000000000000,PNNLab,new #research finds #ecosystems taking longer to recover from #drought | https://t.co/xooa1g8cli https://t.co/dbzj4umczm,richland,2017-09-02,32.922038800000003,-96.729205100000001
"10787",905801079174004736.000000000000000,TexasFarmBureau,harvey extinguished #drought conditions throughout most of #texas (via @twdb) #txwx #droughtreport https://t.co/w9h2slt1ux,"waco, tx",2017-09-07,31.549333000000001,-97.146669500000002
"10788",906145660189200384.000000000000000,DavidFinfrock,one of the main reasons we are seeing so many wildfires in the west. #drought https://t.co/n8hvub0hcy,dallas-fort worth tx,2017-09-08,32.755488300000003,-97.330765799999995
"10789",908350856692715520.000000000000000,BrianJamesNBC5,"#drought update: as you would expect w/ rain/flooding in se tx, most of texas is drought free, but some areas are s� https://t.co/alvjv0eaip","dallas/fort worth, texas",2017-09-14,32.776664199999999,-96.796987900000005
"10790",907407473568612352.000000000000000,NoahSabich,"mapping three decades of global water change #water #sdg6 #mapping #cartography #rivers #lakes #science #drought
https://t.co/m4lw3xaqff",illinois & texas,2017-09-12,33.881123000000002,-97.487312000000003
"10791",908344603509526528.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjyyo1q #txwx #drought,"lubbock, texas",2017-09-14,33.577863100000002,-101.855166499999996
"10792",906591802471456768.000000000000000,NorthPlainsGCD,"the weekly #drought monitory map was released thursday. here's what it shows for #texas. #txwx #txdrought #txwater
https://t.co/isdlkxpx4u",northern texas panhandle,2017-09-09,35.661445999999998,-101.387715000000000
"10793",908418433498349568.000000000000000,JaredKENS5,"today's updated #drought monitor shows no issues over sa, but moderate drought in sw hill country. no significant c� https://t.co/irwpxw1p30","san antonio, tx",2017-09-14,29.424121899999999,-98.493628200000003
"10794",906390716208893952.000000000000000,heralddemocrat,"#hurricaneharvey eliminates most #drought from state, #waterboard says https://t.co/yq26eeayrb https://t.co/o06yqhfpjo","sherman, tx",2017-09-09,33.635661800000001,-96.608880499999998
"10795",908015169128878080.000000000000000,heralddemocrat,"#texas remains mostly #drought free, #waterboard says https://t.co/ptehnoa2rx https://t.co/bnfvi8d83e","sherman, tx",2017-09-13,33.635661800000001,-96.608880499999998
"10796",909126010070806528.000000000000000,AllianceWaterTX,the texas drought map has been updated: https://t.co/c8hmflwdp2 #txdrought #txwater https://t.co/xpcbu7v3ay,central texas,2017-09-16,31.120476900000000,-97.810848800000002
"10797",910193036705091584.000000000000000,NorthPlainsGCD,"portions of south #texas continue drying out following hurricane #harvey, texas remains mostly #drought free. @twdb https://t.co/dreowsejav",northern texas panhandle,2017-09-19,35.661445999999998,-101.387715000000000
"10798",910223053833035776.000000000000000,SemaForTexas,"#climatechangedeniers can't deny #climatechangeisreal anymore.
#drought #majorhurricanes #severflooding� https://t.co/zhl2ljonjh","pasadena, tx",2017-09-19,29.691062500000001,-95.209100599999999
"10799",910616314691035136.000000000000000,PNNLab,new #research finds #ecosystems taking longer to recover from #drought | https://t.co/xooa1fr1n8 https://t.co/psgv6sthzo,richland,2017-09-20,32.922038800000003,-96.729205100000001
"10800",908441987761754112.000000000000000,PNNLab,new #research finds #ecosystems taking longer to recover from #drought | https://t.co/xooa1g8cli https://t.co/aafpzhluto,richland,2017-09-14,32.922038800000003,-96.729205100000001
"10801",909562230504607744.000000000000000,rrobertswxlab,rain memories video for our future drought. perhaps 2018. #rain #drought https://t.co/yyni4js3b1,west texas,2017-09-18,31.802383100000000,-97.091669199999998
"10802",912408875638427648.000000000000000,heralddemocrat,"#drought returns to #texas following #hurricaneharvey, wet #august https://t.co/wlylhfghkk https://t.co/1jn4zmklew","sherman, tx",2017-09-25,33.635661800000001,-96.608880499999998
"10803",911926669065236480.000000000000000,KYTXAdams,the latest iteration of the #drought monitor now shows abnormally dry conditions across the ne part of east texas. https://t.co/rrntwcv18b,"tyler, texas",2017-09-24,32.351260099999998,-95.301062400000006
"10804",911926764523462656.000000000000000,AshleyKramlich,the latest iteration of the #drought monitor now shows abnormally dry conditions across the ne part of east texas. https://t.co/2zdypta9xp,"tyler, tx",2017-09-24,32.351260099999998,-95.301062400000006
"10805",911926576903835648.000000000000000,docdeason,the latest iteration of the #drought monitor now shows abnormally dry conditions across the ne part of east texas. https://t.co/5gx8yuekw4,"tyler, tx",2017-09-24,32.351260099999998,-95.301062400000006
"10806",912714574671024128.000000000000000,HOTCOG_HS,"4 of our 6 #tx counties are under a burn ban.  as #drought conditions worsen, do you part to prevent wildfire by no� https://t.co/hmwkzbqnnd","waco, tx",2017-09-26,31.549333000000001,-97.146669500000002
"10807",913040705647529984.000000000000000,NoahSabich,"how climate change affects water, according to @alexisjmorgan @wwf #water #sdg6 #drought #climate #economy #floods https://t.co/wzra1z4awb",illinois & texas,2017-09-27,32.719948899999999,-96.888534800000002
"10808",913054531864457216.000000000000000,WesleyAPEX,widespread moderate to heavy rain continues to come down around san angelo texas! keep it coming! #txwx #drought https://t.co/mdrf0hhm5d,"dallas, tx",2017-09-27,32.776664199999999,-96.796987900000005
"10809",914191905528958976.000000000000000,AllianceWaterTX,the texas drought map has been updated: https://t.co/c8hmflwdp2 #txdrought #txwater https://t.co/l5jefe3ayj,central texas,2017-09-30,31.120476900000000,-97.810848800000002
"10810",916176523492773888.000000000000000,dubie_88,#dubieville #theysaiditwasa #russiancream #drought #nope #backwoods #backwoodsmoker� https://t.co/fwcixli5zb,"dallas, tx",2017-10-06,32.776664199999999,-96.796987900000005
"10811",915229345282613248.000000000000000,cozart_jason,"new tax deferment for drought-stricken farmers, ranchers https://t.co/vmx5salnoz
#farming #ranchers #taxes #drought #livestock","fort worth, tx",2017-10-03,32.755488300000003,-97.330765799999995
"10812",913868530872995840.000000000000000,tataandhoward,satellite data of underground #water reserves in ca show water levels rebounded after a severe 2012-15 #drought:� https://t.co/8emlu7luny,"new england, arizona, & texas",2017-09-29,30.252189999999999,-97.582495300000005
"10813",914175812877869056.000000000000000,heralddemocrat,"#texas experiencing #drought, flooding simultaneously, #waterboard says https://t.co/nkgqug77fu https://t.co/fw4vl3thrj","sherman, tx",2017-09-30,33.635661800000001,-96.608880499999998
"10814",918491467013697536.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjyyo1q #txwx #drought,"lubbock, texas",2017-10-12,33.577863100000002,-101.855166499999996
"10815",917823624861634560.000000000000000,BiswapriyaMisra,metabolic #signatures in response to #aba treat. in #brassica napus #guard cells revealed by #metabolomics:� https://t.co/uqptjkjd5x,"san antonio, tx",2017-10-10,29.424121899999999,-98.493628200000003
"10816",918157088026693632.000000000000000,bgibbs,san antonio's water utility says it can weather #drought thru 2070 w/out every-other-week watering cutbacks #txwater https://t.co/ja64ouaw3x,"san antonio, tx",2017-10-11,29.424121899999999,-98.493628200000003
"10817",916537576898605056.000000000000000,heralddemocrat,"#drought-like conditions return to #northtexas, #twdb says https://t.co/xlaawyuzqj https://t.co/ohloxzvloi","sherman, tx",2017-10-07,33.635661800000001,-96.608880499999998
"10818",921028780772286464.000000000000000,heralddemocrat,"moderate #drought creeps into #fannin, water board says https://t.co/obpni41cdi https://t.co/4dsfedsgkd","sherman, tx",2017-10-19,33.635661800000001,-96.608880499999998
"10819",920663511780544512.000000000000000,TexasFarmBureau,"#drought is expanding in northeast #texas, but improving in the rio grande valley: https://t.co/y3udrpqpoj. #txwx (� https://t.co/r0fh4aw3ju","waco, tx",2017-10-18,31.549333000000001,-97.146669500000002
"10820",923644307151687680.000000000000000,AllianceWaterTX,"the texas drought map has been updated: https://t.co/n1zstaetkk
#txwater
#txdrought https://t.co/9iizsfwfxd",central texas,2017-10-26,32.787459900000002,-96.791464000000005
"10821",922826875642220544.000000000000000,NWSWGRFC,"yes, we are talking about drought.  no significant rainfall expected over the next 7 days.  #txdrought https://t.co/o9tisjkj0u","fort worth, texas",2017-10-24,32.755488300000003,-97.330765799999995
"10822",922846127581532160.000000000000000,NWSWGRFC,another graphic to show how befuddling and quickly things can chance across the @nwswgrfc area. #txdrought https://t.co/wyh6djteba,"fort worth, texas",2017-10-24,32.755488300000003,-97.330765799999995
"10823",921209362198044672.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjyyo1q #txwx #drought,"lubbock, texas",2017-10-20,33.577863100000002,-101.855166499999996
"10824",923746072605868032.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjyyo1q #txwx #drought,"lubbock, texas",2017-10-27,33.577863100000002,-101.855166499999996
"10825",923565485022679040.000000000000000,heralddemocrat,"#graysoncounty remains mostly #drought free, water board says https://t.co/dhumgfy2om https://t.co/w9g6ecslzz","sherman, tx",2017-10-26,33.635661800000001,-96.608880499999998
"10826",926150300574117888.000000000000000,NWSWGRFC,severe drought has returned to deep south texas.  minimal rain is in the forecast for the next 7 days.  #txdrought� https://t.co/p3jhd9mfvw,"fort worth, texas",2017-11-02,32.755488300000003,-97.330765799999995
"10827",926569752373415936.000000000000000,AllianceWaterTX,"the texas drought map has been updated: https://t.co/38jexedtyb
#txwater
#txdrought https://t.co/vjickexdev",central texas,2017-11-03,31.120476900000000,-97.810848800000002
"10828",927987800988966912.000000000000000,AllianceWaterTX,severe drought has emerged for the first time in a month. #txwater #txdrought https://t.co/og4sh3ffs4,central texas,2017-11-07,31.120476900000000,-97.810848800000002
"10829",931253131245178880.000000000000000,UTRWD,"#denton county lakes still above 90% full:

lewisville lake - 93% full
ray roberts lake - 97% full
grapevine lake -� https://t.co/bdp1h5ak0l","lewisville, tx",2017-11-16,33.046233000000001,-96.994174000000001
"10830",931207658312433664.000000000000000,UTRWD,"#drought expanding in north texas - half of texas is abnormally dry with 15% of the state in drought.

learn more� https://t.co/8x0svs6ikn","lewisville, tx",2017-11-16,33.046233000000001,-96.994174000000001
"10831",930160111942885376.000000000000000,UTRWD,"moderate #drought has appeared in #denton county - and w/ la nina expected to stick around through winter, this may� https://t.co/0grpdkg2ug","lewisville, tx",2017-11-13,33.046233000000001,-96.994174000000001
"10832",930162291374546944.000000000000000,UTRWD,what is #drought? learn more about it at the @droughtcenter website at https://t.co/qj4rpnglkd https://t.co/pciwliiyrl,"lewisville, tx",2017-11-13,33.046233000000001,-96.994174000000001
"10833",930981296456773632.000000000000000,heralddemocrat,"#drought returns to #texoma, water board says https://t.co/re2vtkj8bh https://t.co/m4trd7e2z8","sherman, tx",2017-11-16,33.635661800000001,-96.608880499999998
"10834",930614075930718208.000000000000000,TexasFarmBureau,"scattered pockets of #drought in the south, center and northeast now cover 9 percent of #texas (via @twdb).� https://t.co/f3wvstugrs","waco, tx",2017-11-15,31.549333000000001,-97.146669500000002
"10835",933416062653255680.000000000000000,AllianceWaterTX,drought is now covering 15 percent of the state. be sure to water wisely! #txwater #txdrought� https://t.co/vtleoky73y,central texas,2017-11-22,31.120476900000000,-97.810848800000002
"10836",931634334917947392.000000000000000,AllianceWaterTX,"the texas drought map has been updated: https://t.co/6b45o0dfyh
#txwater
#txdrought https://t.co/ksb3owfajk",central texas,2017-11-17,31.120476900000000,-97.810848800000002
"10837",933033260124463104.000000000000000,NWSWGRFC,little rain has fallen.  little rain expected.  drought conditions are returning to the @nwswgrfc area. #txdrought https://t.co/qlhmuf267w,"fort worth, texas",2017-11-21,32.755488300000003,-97.330765799999995
"10838",933426629963108352.000000000000000,UTRWD,"not thankful for this. severe #drought conditions now in #denton county. hoping for rain soon!

drought #education� https://t.co/clktrzqqua","lewisville, tx",2017-11-22,33.046233000000001,-96.994174000000001
"10839",933397448675987456.000000000000000,heralddemocrat,"#drought intensifies throughout #texas, #waterboard says https://t.co/ifxqca9ev5 https://t.co/gwdpgcd2su","sherman, tx",2017-11-22,33.635661800000001,-96.608880499999998
"10840",933461212888817664.000000000000000,rrobertswxlab,appears grass fire north of muleshoe. lighter wind today-possibly a controlled burn. keeping you advised! #lanina� https://t.co/wbyt0itdhl,west texas,2017-11-22,31.802383100000000,-97.091669199999998
"10841",933408271771275264.000000000000000,rrobertswxlab,highly desirable as our drought deepens #drought https://t.co/yjkec4xtff,west texas,2017-11-22,31.802383100000000,-97.091669199999998
"10842",936372461112672256.000000000000000,NWSAmarillo,"#november will go down in the #climate books as a dry month, with #amarillo and #guymon continuing their #dry strea� https://t.co/oigmcz7lkt","amarillo, texas",2017-11-30,35.221997100000003,-101.831296899999998
"10843",935613401887313920.000000000000000,tamugeography,"�land surface models are critical in our ability to assess future #drought conditions"" - our dr. brent mcroberts on� https://t.co/auejhlfqy3","college station, texas",2017-11-28,30.627977000000001,-96.334406799999996
"10844",936362442946424832.000000000000000,TAMUGeosciences,�land surface models are critical in our ability to assess future #drought conditions so that we can properly alloc� https://t.co/zir95pga89,"college station, tx",2017-11-30,30.627977000000001,-96.334406799999996
"10845",935565717784748032.000000000000000,TAMUGeosciences,"predicting big droughts requires great data, &amp; this @tamugeography &amp; @tamu_atmo team is helping, thanks to a @noaa� https://t.co/8r3bsyhkdn","college station, tx",2017-11-28,30.627977000000001,-96.334406799999996
"10846",935268981526712320.000000000000000,anneeliseparks,"yes, we could definitely use some rain! severe drought lies from denton to red river co. we'll have to wait until n� https://t.co/zwhivc0eb9",dallas | fort worth,2017-11-27,32.899809099999999,-97.040335200000001
"10847",934680422281285632.000000000000000,aaronharal,@ashleykramlich #drought #cbs19 #noradar,"dallas, texas",2017-11-26,32.776664199999999,-96.796987900000005
"10848",935609136833880064.000000000000000,NWSWGRFC,not much in the way of rain over the last 7 days.  the drought is becoming more front and center...expect the numbe� https://t.co/kmn0mfabnn,"fort worth, texas",2017-11-28,32.755488300000003,-97.330765799999995
"10849",936237150181494784.000000000000000,UTRWD,"while moderate and severe #drought conditions spread across north texas and statewide, it's hard to believe that so� https://t.co/hixkdcjfnh","lewisville, tx",2017-11-30,33.046233000000001,-96.994174000000001
"10850",936265737253130240.000000000000000,UTRWD,yikes. #drought #txwater https://t.co/6h4n7sbcyk,"lewisville, tx",2017-11-30,33.046233000000001,-96.994174000000001
"10851",936263567204081664.000000000000000,severewxchaser,here is the weekly drought update for the state of texas as reported by the u.s. drought monitor: https://t.co/fbtfjygnai #txwx #drought,"lubbock, texas",2017-11-30,33.577863100000002,-101.855166499999996
"10852",936288182995472384.000000000000000,severewxchaser,"here's the us drought monitor update released this morning. ""abornally dry"" conditions continue to spread over the� https://t.co/7tdaqlvnf3","lubbock, texas",2017-11-30,33.577863100000002,-101.855166499999996
