field_1,id_str,from_user,text,user_locat,date,lat_o,lon_o
"3042",847228558300782592.000000000000000,kim1champ,"the end. drought is over &amp; northern california is gorgeous! #cadrought #theend https://t.co/rjvs2kk79t","pasadena, ca",2017-03-30,34.147784899999998,-118.144515499999997
"3043",846875282380251136.000000000000000,seanlongoria_RS,"andrew creasey concerned about water usage, especially on heels of #cadrought","redding, ca",2017-03-29,40.586539600000002,-122.391675399999997
"3044",847138927148515328.000000000000000,CaWaterBoards,icymi: chair @feliciamarcus talks to the @nytimes about the #cadrought and what we've learned.� https://t.co/qdun456zqh,"sacramento, ca",2017-03-29,38.581571900000000,-121.494399599999994
"3045",847191673113366528.000000000000000,SFWater,what were the lessons learned from the #cadrought? an interview with the chair of the @cawaterboards . https://t.co/4srqgvtb2g,"san francisco, ca",2017-03-29,37.774929499999999,-122.419415499999999
"3046",847154753092173824.000000000000000,AnjaKolibri,"#weather whiplash: ""seesawing"" between #drought &amp; #flood will degrade drinking #water quality &amp; safety: https://t.co/saxzmnqzeu | #climate",sf bay area / california,2017-03-29,37.827178400000001,-122.291307799999998
"3047",847250808911429632.000000000000000,DisturbedDendro,not sure that #poppies bloom #signals end to #drought entirely but sure do #signal what a #wet #winter #ca had.� https://t.co/aa5zzndi2w,"berkeley, ca",2017-03-30,37.871592600000000,-122.272746999999995
"3048",847540807913623552.000000000000000,NWSEureka,check out the latest #drought monitor for the state of #california. what a difference a year makes. #tbt #cawx https://t.co/zkgl0mmcuw,"eureka, california",2017-03-30,40.802071200000000,-124.163672899999995
"3049",847549838946205696.000000000000000,FresnoBee,will �very substantial� snowpack prompt gov. jerry brown to declare the #drought over? https://t.co/indk8uphbc #cawater,"fresno, california",2017-03-30,36.746842200000003,-119.772586799999999
"3050",847458617565380608.000000000000000,MonroviaKat,dusk falling on cercis 'forest pansy'. #drought #waterwise #flower #spring #losangeles #dtla� https://t.co/uahwjg8il7,"glendora, ca",2017-03-30,34.136118699999997,-117.865339000000006
"3051",847523634331631616.000000000000000,RobertDolezal,"""unclear whether @jerrybrowngov will lift his emergency #cadrought declaration"" https://t.co/ystlpj9iem  @cawateralliance @ocregister",greater san francisco bay area,2017-03-30,37.795964300000001,-122.402108799999993
"3052",847533054734221312.000000000000000,RobertDolezal,"@dukeu: ""bird habitat loss in #california after #cadrought water delivery shutoff #wildliferefuges https://t.co/lfyssbyq3d @cawateralliance",greater san francisco bay area,2017-03-30,37.795964300000001,-122.402108799999993
"3053",847588738603536384.000000000000000,RobertDolezal,"@jerrybrowngov, what are you waiting for? rescind the #cadrought emergency order now https://t.co/m7konqscur @cawateralliance",greater san francisco bay area,2017-03-31,37.795964300000001,-122.402108799999993
"3054",847548522656260096.000000000000000,RobertDolezal,"#california ""robust mountain #snowpack boosts #flood concerns"" as #cadrought emergency order stands https://t.co/sjl3a6m2yu @cawateralliance",greater san francisco bay area,2017-03-30,37.795964300000001,-122.402108799999993
"3055",847516002342617088.000000000000000,KNX1070,"#rialto residents urged to save #water, win a prius #drought https://t.co/o7um6bqokw",los angeles,2017-03-30,34.052234200000001,-118.243684900000005
"3056",847552150234218496.000000000000000,MrJonBurk,"damned if we do.....
#california #drought #weather #snowpack https://t.co/ljipjj4dta","los angeles, ca",2017-03-30,34.052234200000001,-118.243684900000005
"3057",847490439091331072.000000000000000,PacificInstitut,frequency analysis of the recent #cadrought by @columbiawater: https://t.co/gplgwv923t,"oakland, ca",2017-03-30,37.804363700000003,-122.271113700000001
"3058",847545575662682112.000000000000000,Tyska,topping off the concrete roof of #summitresevoir in #berkeley. #water #resevoir #drought @eastbaymud #ebmud� https://t.co/ctxrbrjnsj,"oakland, calif.",2017-03-30,37.804363700000003,-122.271113700000001
"3059",847539282487123968.000000000000000,POST_fans,more good news about the #california #drought https://t.co/hx9mh6wmej via - @nytimes https://t.co/eiyquclyvh,"palo alto, california",2017-03-30,37.441883400000002,-122.143019499999994
"3060",847591847589498880.000000000000000,grn_tech,"clark brockman of @seraarchitects, alice sung of greenbank on designing for water re-use. #greenca17.� https://t.co/sk6vhrw7yb","pasadena, ca",2017-03-31,34.147784899999998,-118.144515499999997
"3061",847572936559136768.000000000000000,grn_tech,code allows rainwater catchment! expert eddie van giesen of @wattsbrand will speak at #greenca17.� https://t.co/mb5aaro4ux,"pasadena, ca",2017-03-30,34.147784899999998,-118.144515499999997
"3062",847560342322515968.000000000000000,grn_tech,new stormwater requirements are coming for schools. @cawaterboards will explain at #greenca17.� https://t.co/optnqsnhod,"pasadena, ca",2017-03-30,34.147784899999998,-118.144515499999997
"3063",847542080691990528.000000000000000,grn_tech,strategies for addressing #drought related issues from @usgbc at #greenca17. https://t.co/vew5m33i8p #climate #greenbuilding,"pasadena, ca",2017-03-30,34.147784899999998,-118.144515499999997
"3064",847552815736266752.000000000000000,CSAC_Counties,"cold, hard facts:  #sierra snowpack at 164% of normal. https://t.co/ffi49ixk4j  #cadrought @paulrogerssjmn  @ladailynews @ca_dwr",sacramento,2017-03-30,38.581571900000000,-121.494399599999994
"3065",847579280653418496.000000000000000,adlerben,"from @npr's @kirksiegler: with #cadrought emergency over, californians debate lifting water restrictions  https://t.co/lh38w1rvtr","sacramento, ca",2017-03-30,38.581571900000000,-121.494399599999994
"3066",847551998564151296.000000000000000,goodlaura,the latest the  sacramento  news daily! https://t.co/lkbhsi6wsg thanks to @suzannehurt @billbradleylv @cynthia_hubert #cadrought,"sacramento, ca",2017-03-30,38.581571900000000,-121.494399599999994
"3067",847535171469324288.000000000000000,BeardoMcBeardo,see how one year's #snowpack buried the #california #drought https://t.co/4r0hlxduyo,san francisco,2017-03-30,37.774929499999999,-122.419415499999999
"3068",847528421701943296.000000000000000,KQEDscience,see how one year�s snowpack buried the california drought #cadrought #cawater #cawx https://t.co/wbelrvcmdz https://t.co/3ejwljvc0v,"san francisco, ca",2017-03-30,37.774929499999999,-122.419415499999999
"3069",847472219546464256.000000000000000,lindseyhoshaw,see how this year's snowpack buried the #drought https://t.co/mgcubv9wfj high res satellite images from sf startup� https://t.co/d5td69nmm8,"san francisco, ca",2017-03-30,37.774929499999999,-122.419415499999999
"3070",847553417488719872.000000000000000,kimiko_martinez,"yes, the #cadrought seems over. but that doesn't mean we should stop conserving. https://t.co/ypbpa8gcpq","santa monica, ca",2017-03-30,34.019454300000000,-118.491191200000003
"3071",847510059450028032.000000000000000,goproject,"in this lesson, students explore environmental change in the story of a ca town hit by the #drought https://t.co/el89dsolrc #socsci",sf bay area,2017-03-30,37.827178400000001,-122.291307799999998
"3072",847554256781492224.000000000000000,RanchoCAWatrDst,"good news, the #cadrought is esentially over!  bad news, we are still recovering.  our #groundwater supplies have t� https://t.co/gvov9rnweb","temecula, ca",2017-03-30,33.493639100000003,-117.148364799999996
"3073",847559599141994496.000000000000000,MsH805,#succulent swirls. #succulents #droughttolerant #drought #thosecolors https://t.co/xytqp4egu9,"ventura county, ca",2017-03-30,34.370488399999999,-119.139064200000007
"3074",847871789778841600.000000000000000,OildaleWaterCo,"though the drought may be easing, we still need to be good stewards of what we have! #omwc #drought
https://t.co/jsdyhtwyx9","bakersfield, ca",2017-03-31,35.373292100000000,-119.018712500000007
"3075",847847464795340800.000000000000000,agleader,"california�s drought may be over, but its water troubles aren�t https://t.co/hhaxk9nwju #drought",central california,2017-03-31,36.991539799999998,-119.788924800000004
"3076",847816584097746944.000000000000000,agleader,"in key sierra measure, california registers thickest #snowpack in years https://t.co/9sgfnquldb via @sfchronicle #drought #cawater",central california,2017-03-31,36.991539799999998,-119.788924800000004
"3077",847816459925372928.000000000000000,agleader,will �very substantial� snowpack prompt gov. jerry brown to declare the #drought over? https://t.co/thgmorapvf #cawater,central california,2017-03-31,36.991539799999998,-119.788924800000004
"3078",847839661430931456.000000000000000,RobertDolezal,"... &amp; we are still told there's a #cadrought emergency that requires @jerrybrowngov to retain extraconstitutional a� https://t.co/ib99nnhzwn",greater san francisco bay area,2017-03-31,37.795964300000001,-122.402108799999993
"3079",847938065473589248.000000000000000,ZevYaroslavsky,"car crashes into fire hydrant at merose &amp; vanness. this is the result. #water #drought https://t.co/pdqjyl8ka6",los angeles,2017-03-31,34.052234200000001,-118.243684900000005
"3080",847609116696510464.000000000000000,PerksNearLA,the latest perksnearla confidential! https://t.co/mzm19abxay thanks to @jeff_hallock @deeplearnnet @fersharx #cadrought #cawater,los angeles,2017-03-31,34.052234200000001,-118.243684900000005
"3081",847883052499861504.000000000000000,ultimateebook,"#california #snowpack one of deepest ever recorded; poses #flooding #risk... https://t.co/b3zstjefyy #news #water #cadrought #drought #rain","los angeles, california",2017-03-31,34.052234200000001,-118.243684900000005
"3082",847883381157150720.000000000000000,ultimateebook,end of drought has #desert #blooming... https://t.co/vodx7yvj2k #news #california #drought #rain #water #wildflowers #deathvalley,"los angeles, california",2017-03-31,34.052234200000001,-118.243684900000005
"3083",847878679073964032.000000000000000,KPCC,what has our wet winter meant for socal's local water supply? is the #cadrought emergency over? we'll dive in on mo� https://t.co/leuobpbume,"los angeles, california",2017-03-31,34.052234200000001,-118.243684900000005
"3084",847831116807405568.000000000000000,soulsup,"""please tell the state of ca to turn the showers back on.""  https://t.co/im3lepzxcw #statebeachshowers #drought #stateofca #castateparks",north county san diego,2017-03-31,32.715730499999999,-117.161096599999993
"3085",847825670725976064.000000000000000,soulsup,@castateparks can we please turn on outdoor showers and rinse stations #drought #castateparks https://t.co/l9ecmi0qnk,north county san diego,2017-03-31,32.715730499999999,-117.161096599999993
"3086",847823284808724480.000000000000000,PaulHendershot,#factfriday there are over 25 different families of succulents. https://t.co/ikvxexgyg3 #landscape + #furniture� https://t.co/zyvsqbpalj,"ojai, ca",2017-03-31,34.448049500000003,-119.242889000000005
"3087",847932684651429888.000000000000000,MWDOC,"isn't the #drought emergency over? ca residents think so, and the municipal water district of oc does too. #npr  https://t.co/sva647tbdt","orange county, ca",2017-03-31,33.717470800000001,-117.831142799999995
"3088",847850501462908928.000000000000000,PapaJohnsRB,substantial snowpack in manual survey shows california moving from drought to deluge! #cadrought https://t.co/xtzxes1vcz via @kpbsnews,"rancho bernardo, san diego",2017-03-31,33.033577299999997,-117.080582500000006
"3089",847828417135464448.000000000000000,BeingWaterWise,"california�s #drought may be over, but its #water troubles aren't https://t.co/jfpbiih6mp #cadrought #cawater https://t.co/p0g6btee3a","riverside, ca",2017-03-31,33.953348699999999,-117.396156399999995
"3090",847824844741787648.000000000000000,LandIQ,using #science to show impacts of #drought on bird habitat. priority for #carice farmers. https://t.co/ogr99e0qgd,sacramento,2017-03-31,38.581571900000000,-121.494399599999994
"3091",847672065427623936.000000000000000,newsdiva,the latest @newsdiva daily blog! https://t.co/1wofemfmum #cadrought,san diego - atlanta -seattle,2017-03-31,32.915354200000003,-117.234422300000006
"3092",847611500437032960.000000000000000,newsdiva,the latest @newsdiva daily blog! https://t.co/1wofemfmum #icymi #cadrought,san diego - atlanta -seattle,2017-03-31,32.915354200000003,-117.234422300000006
"3093",847848716820135936.000000000000000,KPBSnews,this week's manual snow survey shows #california moving from #drought to deluge: https://t.co/sxpi1u40y0 https://t.co/ihoos7xizq,"san diego, california",2017-03-31,32.715738000000002,-117.161083800000000
"3094",847825054884798464.000000000000000,denise_kruger_,an update on #cadrought conditions and the importance of making conservation a way of life @tm_water https://t.co/cxvitf12v7,"san dimas, ca",2017-03-31,34.106675600000003,-117.806725700000001
"3095",847808863286022144.000000000000000,Vincent_Sauton,.@aaronpott on using sap flow to save #water and learn the language of the #vine #drought https://t.co/dzuhvtj7nc,san francisco,2017-03-31,37.774929499999999,-122.419415499999999
"3096",847631244238049280.000000000000000,PerksNearSF,the latest perks near sf! https://t.co/egwtcvme0w thanks to @aurorapd @jennifergould @chasealert #cadrought #cawater,san francisco,2017-03-31,37.774929499999999,-122.419415499999999
"3097",847841233036824576.000000000000000,KQEDscience,".@sequoiakingsnps on march 30, 2015 vs. march 29, 2017. images: @planetlabs #cawater #snowpack #cadrought #cawater� https://t.co/ujgxrnlz5h","san francisco, ca",2017-03-31,37.774929499999999,-122.419415499999999
"3098",847769953784803328.000000000000000,arabadjis1,#global #drought clustering could mean big losses for #mining - eos https://t.co/muyjqu17l9,"san francisco, ca",2017-03-31,37.774929499999999,-122.419415499999999
"3099",847939262372864000.000000000000000,MavensNotebook,"ellen hanak on water marketing, groundwater banking &amp; drought management in california #cawater #cadrought https://t.co/mpvzu6nqkd","santa clarita, california",2017-03-31,34.391664100000000,-118.542586000000000
"3100",847857274722820096.000000000000000,NRDCWater,#sierrasnowpack is 164% of average. what it means for #cadrought and how we manage #cawater going forward: https://t.co/ft7n5evgxn,"santa monica, ca",2017-03-31,34.019454300000000,-118.491191200000003
"3101",847821874251747328.000000000000000,lisadalemiller,"#trump #epa can't ban truth #climatedisruption #climateaccord #risingsealevel #drought, #superstorms #sciencemarch� https://t.co/ubkskvpdga",sf bay area,2017-03-31,37.827178400000001,-122.291307799999998
"3102",847620809967378432.000000000000000,SouthTahoeNow,snowpack measured today at lake tahoe is 183% of average #drought @ca_dwr #laketahoe https://t.co/e5lmw59hfn https://t.co/qmig91pydf,"south lake tahoe, ca",2017-03-31,38.939926000000000,-119.977186799999998
"3103",848219527431114752.000000000000000,M_L_G,@edjoyce @ca_dwr @cawaterboards @americanforests @usfs_r5 @ucanr @castateparks @yosemitenps @natlparkservice� https://t.co/41ljmk9hj9,"belmont, ca",2017-04-01,37.520214500000002,-122.275800799999999
"3104",848314922802880512.000000000000000,KPCC,"what has our wet winter meant for the #cadrought emergency? we dive in monday on morning edition, @taketwo,� https://t.co/lcgie2cm0f","los angeles, california",2017-04-02,34.052234200000001,-118.243684900000005
"3105",848275655661715456.000000000000000,EdPhilbrick,"please tell the state of ca to turn the beach showers back on.""https://t.co/ktpfdpjgc8 via #castateparks #drought",north county san diego,2017-04-01,32.715730499999999,-117.161096599999993
"3106",848223323225862144.000000000000000,MBarkawitz,"front yard,#drought-tolerant #makeover goin well. then hit w/102 #degree temp &amp; body aches. #flu? nope. #pneumonia!� https://t.co/5k06teeghx","pasadena, ca",2017-04-01,34.147784899999998,-118.144515499999997
"3107",847978104828178432.000000000000000,KQEDscience,"""by almost any measure, however, this has been a banner year."" #snowpack #cawx #cawater #cadrought� https://t.co/uluwqjyu40","san francisco, ca",2017-04-01,37.774929499999999,-122.419415499999999
"3108",848176338418585600.000000000000000,aireguru,leonardo dicaprio pledges abstinence until the world quits fossil fuels:� https://t.co/sxio1jjvmf #carbondioxide� https://t.co/pqiunaz420,"san francisco, ca",2017-04-01,37.774929499999999,-122.419415499999999
"3109",848278803348692992.000000000000000,KQEDnews,how one year�s snowpack buried the california #drought https://t.co/ygfughgcjk https://t.co/7mmctkp858,"san francisco, california",2017-04-01,37.774929499999999,-122.419415499999999
"3110",848299832024252416.000000000000000,RobMayeda,"since oct 1st, ca seeing its 2nd wettest precip year to date as of mar 31st, highest precip areas: sierra/interior� https://t.co/w50yhzqnf7","san jose, ca",2017-04-01,37.338208199999997,-121.886328599999999
"3111",848411936903446528.000000000000000,FresnoBee,"will �very substantial� snowpack prompt gov. jerry brown to declare the #drought over?
https://t.co/indk8uphbc #cawater","fresno, california",2017-04-02,36.746842200000003,-119.772586799999999
"3112",848574399615598592.000000000000000,KPCC,"what has our wet winter meant for the #cadrought emergency? we dive in monday on morning edition, @taketwo,� https://t.co/aa7atavwzo","los angeles, california",2017-04-02,34.052234200000001,-118.243684900000005
"3113",848582555339063296.000000000000000,Merced_Calif,"with #cadrought emergency over, californians debate lifting #water restrictions https://t.co/fnpftlnjvw #cawater","merced, california",2017-04-02,37.302163200000003,-120.482967700000003
"3114",848556142955462656.000000000000000,southcoastwater,saving lives by predicting #drought. via @pacificstand. https://t.co/ehqh7edmts,"orange county, ca",2017-04-02,33.717470800000001,-117.831142799999995
"3115",848968384091791360.000000000000000,raydennis,#ktown @waterwaves_me: #la #koreatown a fire hydrate exploded. #drought https://t.co/adcvpqtdjf ??,l.a.,2017-04-03,34.052234200000001,-118.243684900000005
"3116",849035854332936192.000000000000000,mayasugarman,headlines say #cadrought is over. but that's not the case everywhere. lake casitas is still at 44 percent capacity� https://t.co/473cyiix4m,los angeles,2017-04-04,34.052234200000001,-118.243684900000005
"3117",848983053951156224.000000000000000,John_D_Blackman,"despite all the rain cali had earlier in the season, l.a. was actually -2.34 inches for march. #tytlive #drought","los angeles, ca",2017-04-03,34.052234200000001,-118.243684900000005
"3118",848968074879434752.000000000000000,theopendaily,the open daily #westside https://t.co/wbekllznjs featuring @venicechamber @openwestwood @dtsantamonica #meningitis #drought,"los angeles, ca",2017-04-03,34.052234200000001,-118.243684900000005
"3119",848950746892705792.000000000000000,UCLAIoES,have socal's water supplies recovered? depends on where you live. https://t.co/zjlsk6eu8i @kpcc #drought https://t.co/cnbpscsy8l,"los angeles, california",2017-04-03,34.052234200000001,-118.243684900000005
"3120",848897219742674944.000000000000000,CAagwater,bbc news - #california drought is over. now what? https://t.co/xv27njnhim #cawater #cadrought,"sacramento, ca",2017-04-03,38.581571900000000,-121.494399599999994
"3121",848995075585474560.000000000000000,DeLorenzo_Intl,"don't miss out on this opportunity! show off your drought-tolerant yards!
#mondaymotivation #watersmart� https://t.co/wheyj0jov6","san diego, ca",2017-04-03,32.715738000000002,-117.161083800000000
"3122",848733876121776128.000000000000000,I_KarYee,woman goes off on couple for kissing! ... omg! somebody been on a dry spell!! #cadrought  https://t.co/3bj5ltwa6d,"san diego, ca",2017-04-03,32.715738000000002,-117.161083800000000
"3123",848950731151482880.000000000000000,PartnershipSJV,check out the latest #drought update here: https://t.co/tbdwtxhter,"san joaquin valley, ca",2017-04-03,37.983255300000003,-121.867735199999998
"3124",848930076674506752.000000000000000,WaterWiseSB,where does santa barbara county #water supplies currently stand in the #cadrought? https://t.co/z7d6p83r97,"santa barbara county, ca",2017-04-03,34.420832099999998,-119.698205700000003
"3125",848928098540191744.000000000000000,MavensNotebook,"all the latest #cawater and #cadrought news, all in one place: https://t.co/rsvcalparo https://t.co/bpzpeci9xr","santa clarita, california",2017-04-03,34.391664100000000,-118.542586000000000
"3126",849021814713991168.000000000000000,flowinguphill,@buddy59984763 @chronicle the fresno state provost's water research initiative does some good research. they publis� https://t.co/5pns7hf6zs,"santa cruz, ca",2017-04-03,36.974117100000001,-122.030796300000006
"3127",848785067153342464.000000000000000,flowinguphill,uncertainty in #climatechange model projections about whether precipitation less et will decrease in california.  r� https://t.co/po1mpoiuu1,"santa cruz, ca",2017-04-03,36.974117100000001,-122.030796300000006
"3128",848972132524720128.000000000000000,DrDavidHulme,#california's #drought is over. now what? - bbc news https://t.co/nw16fgaeqp #twitter https://t.co/t9p3syry11,southern california,2017-04-03,34.959208300000000,-116.419388999999995
"3129",849018928215060480.000000000000000,pomarjunction,"#california snowpack is one of the biggest ever recorded, and now poses a flooding risk https://t.co/c2ehipfi2n via @latimes #cadrought","templeton, ca.",2017-04-03,35.549693900000001,-120.706004899999996
"3130",848769544533364736.000000000000000,NativeSunGarden,landscape 3 https://t.co/kevypdstl3 #california #bayarea #landscape #xeriscape #drought,"vallejo, ca",2017-04-03,38.104086400000000,-122.256636700000001
"3131",849098303610523648.000000000000000,agleader,#wet #weather on the way for #california. could create #flooding and other problems. #cawater #drought #cawx https://t.co/415zrztbkl,central california,2017-04-04,36.991539799999998,-119.788924800000004
"3132",849297014659657728.000000000000000,agleader,we have some good news on the california drought. take a look. https://t.co/mvsnmghw6w #drought,central california,2017-04-04,36.991539799999998,-119.788924800000004
"3133",849345829953556480.000000000000000,KSBY,state: urban californians still conserving water. #cadrought https://t.co/jjh6wiyyoj,"central coast, california",2017-04-04,35.315787399999998,-120.855681099999998
"3134",849328927608905728.000000000000000,cvbtnews,"californians cut water use by more than 25 percent in february https://t.co/vbaereutrx
#cvbt #waterconservation #drought",central valley california,2017-04-04,40.199877700000002,-122.201107500000006
"3135",849407133158436864.000000000000000,Fresno_State,#water #cadrought #sustainability https://t.co/jwfzpjdwfg,"fresno, ca",2017-04-05,36.746842200000003,-119.772586799999999
"3136",849326350150373376.000000000000000,RobertDolezal,"five-year #cadrought ""started/ended way they always have: cyclically/naturally."" humans had no part https://t.co/xpsw6ux9w5 @cawateralliance",greater san francisco bay area,2017-04-04,37.795964300000001,-122.402108799999993
"3137",849325543128543232.000000000000000,RobertDolezal,"scientists said 5-yr #cadrought was caused by #climatechange, #co2, #fossilfuels; why did it end? https://t.co/xpsw6ux9w5 @cawateralliance",greater san francisco bay area,2017-04-04,37.795964300000001,-122.402108799999993
"3138",849396464560336896.000000000000000,daily49er,"long beach residents still limited on water usage.
#news #csulb #drought
https://t.co/g9runc19ne","long beach, ca",2017-04-05,33.770050400000002,-118.193739500000007
"3139",849131924492890112.000000000000000,KPCC,"even if ca declares an end to the #cadrought emergency, it's not a water free-for-all, water managers say� https://t.co/yklxmj0c4l","los angeles, california",2017-04-04,34.052234200000001,-118.243684900000005
"3140",849259520043786240.000000000000000,GlobalGardens,graphene-based sieve turns seawater into drinking #water #drought #goodnews  https://t.co/oc8tcgo7gn,"los olivos, ca",2017-04-04,34.667717199999998,-120.115006699999995
"3141",849365347606167552.000000000000000,PacificInstitut,.@feliciamarcus of @cawaterboards reflects on #california's response to the #drought: https://t.co/gjbwgmv6pe #cadrought #climatechange,"oakland, ca",2017-04-04,37.804363700000003,-122.271113700000001
"3142",849069590411870208.000000000000000,ucanr,forest management reform needed to keep #forests resilient and healthy #wildfire #drought @ucsierraforest @tedrickg https://t.co/lhk6dbza5q,"oakland, ca",2017-04-04,37.804363700000003,-122.271113700000001
"3143",849292828270223360.000000000000000,ChristineAStory,"exciting news: ""bbc news - graphene-based sieve turns seawater into drinking water"" https://t.co/otzrcjaxta #drinkthesea #drought #waterwars","pacifica, ca",2017-04-04,37.613825300000002,-122.486919400000005
"3144",849276735598333952.000000000000000,BeingWaterWise,we have some good news on the california #drought. take a look. https://t.co/vgdtgcb2jr #cadrought #cawater https://t.co/bcl9uhc98b,"riverside, ca",2017-04-04,33.953348699999999,-117.396156399999995
"3145",849340651972046848.000000000000000,NoraConnect,"#drought may be nearly over, but #californians are still saving #water https://t.co/joulfj3ccg","sacramento, ca",2017-04-04,38.581571900000000,-121.494399599999994
"3146",849173149027643392.000000000000000,briandunaway,how nice it is to see water here again. #samdiego #california #socal #drought #over� https://t.co/hvbqypflb4,san diego,2017-04-04,32.715738000000002,-117.161083800000000
"3147",849358420369186816.000000000000000,PartnershipSJV,california's #drought is over. now what? learn more via @bbcnews https://t.co/nopvqszmnv,"san joaquin valley, ca",2017-04-04,37.983255300000003,-121.867735199999998
"3148",849336082529488896.000000000000000,MavensNotebook,"all the latest #cawater and #cadrought news, all in one place: https://t.co/rsvcalparo https://t.co/bpzpeci9xr","santa clarita, california",2017-04-04,34.391664100000000,-118.542586000000000
"3149",849293026274967552.000000000000000,kissthegroundCA,"??�at a time when many modern farmers face problems like #soilerosion, nutrient loss and #drought, the black dirt o�� https://t.co/c0rrpazooe","venice, ca",2017-04-04,33.985046900000000,-118.469483199999999
"3150",849758459595595776.000000000000000,DeltaBayConsult,we converted our lawn to a drought-tolerant garden and haven't looked back. #waterwisegardening #drought #savewater https://t.co/fv0mwimjyd,"antioch, ca",2017-04-05,38.004921400000001,-121.805789000000004
"3151",849659392429625344.000000000000000,agleader,six images show what happened to california�s drought https://t.co/amhjgpgwah #drought,central california,2017-04-05,36.991539799999998,-119.788924800000004
"3152",849491466288340992.000000000000000,rbalesuc,@stevebloom55 may be a site-specific question. following 2011-15 #cadrought some oak savannah recovered from dorman� https://t.co/eauwmekk6k,"merced, ca",2017-04-05,37.302163200000003,-120.482967700000003
"3153",849689392918802432.000000000000000,ChapCareOrg,"a3: #nphwchat take an active role in the policy's leaders make around #drought &amp; #famine. these factors lead to war� https://t.co/pi7hqnrsbw","pasadena, ca",2017-04-05,34.147784899999998,-118.144515499999997
"3154",849751503841742848.000000000000000,brokenearthwine,#cadrought #weather #slocounty #pasorobles https://t.co/psayh7n8ro,paso robles ca,2017-04-05,35.636875900000000,-120.654502199999996
"3155",849696042404634624.000000000000000,LandIQ,great look at how farmers and ranchers are dealing with changes in weather patterns and #drought. https://t.co/4nelvwbnuo,sacramento,2017-04-05,38.581571900000000,-121.494399599999994
"3156",849747299290894336.000000000000000,CSAC_Counties,images from @waterdeeply show what happened to #california�s #drought: https://t.co/tflydpoxas #cadrought #cawater @taralohan @cawaterboards,sacramento,2017-04-05,38.581571900000000,-121.494399599999994
"3157",849729728902828032.000000000000000,GreenMedia82,".@eastvalleywater refreshes #native #plant demo garden w/ plant nameplates https://t.co/jalzjkrmhq
#drought #water #landscape","san bernardino, ca",2017-04-05,34.108344899999999,-117.289765200000005
"3158",849688042306760704.000000000000000,GreenMedia82,"i uploaded a new episode, ""evwd native plant demo garden with janett robledo"", on #spreaker #drought #garden https://t.co/wzgo2mlaip","san bernardino, ca",2017-04-05,34.108344899999999,-117.289765200000005
"3159",849764746723065856.000000000000000,PWIH2O,businesses bloom after signs of drought dry up https://t.co/6jr3ah9o7z via @breakingnews_rs #drought,"san diego, ca",2017-04-06,32.715738000000002,-117.161083800000000
"3160",849665448564097024.000000000000000,WaterDeeply,6 images show how #california went from #drought to #flood https://t.co/b2hlk4zt56 #cawater #waterwest https://t.co/vnp9rplsw9,san francisco,2017-04-05,37.774929499999999,-122.419415499999999
"3161",849625502914666496.000000000000000,WaterDeeply,what happened to ca's #drought? these 6 images explain https://t.co/b2hlk4zt56 #cawater #cadrought @taralohan https://t.co/wtfxtbkdop,san francisco,2017-04-05,37.774929499999999,-122.419415499999999
"3162",849683322301276160.000000000000000,NatashaABC7,"yes! great to see the snowpack. from 2015 to just a few days ago, california now looks green with snowpack 183% of� https://t.co/f8utz1whgx","san francisco, ca",2017-04-05,37.774929499999999,-122.419415499999999
"3163",849747276260093952.000000000000000,JoyUsGarden,drought gardening tips for a non-drought tolerant garden. #drought #gardening #garden #gardeningtips� https://t.co/osn9aey0sv,"santa barbara, ca",2017-04-05,34.420830500000001,-119.698190100000005
"3164",849680032800935936.000000000000000,dropcountr,see how one year�s snowpack buried the #california #drought https://t.co/iowxlu4fiu https://t.co/wvo9alg48c,"sf bay area, california",2017-04-05,37.827178400000001,-122.291307799999998
"3165",850103404579831808.000000000000000,IBatBerkeley,more rain?! yes please! did you know we are still in a #cadrought? groundwater stores will take a generation of rain to replenish.,"berkeley, ca",2017-04-06,37.871592600000000,-122.272746999999995
"3166",850119132871880704.000000000000000,Dudek,working with #fresno to map and remove dead trees from #cadrought.  @cal_fire  #treemortality viewer shows impact. https://t.co/0kmjowfbsg,"california, oregon, hawaii",2017-04-06,33.760217400000002,-117.914528500000003
"3167",850085803464065024.000000000000000,agleader,california�s wasted winter rains https://t.co/vnly2mnw8n via @wsjopinion #cawater #regulation #drought,central california,2017-04-06,36.991539799999998,-119.788924800000004
"3168",850048460241854464.000000000000000,cc_trailrides,quite the winter! #cadrought #weather #slocounty https://t.co/e7yuyfafvi,"creston, california",2017-04-06,35.518857199999999,-120.523618700000000
"3169",849996588755722240.000000000000000,Social_Ecology,can socal rely on imported water? uc berkeley's david sedlak @water4point0 to discuss at uci april 20. #drought https://t.co/b1jlsoobcs,"irvine, ca",2017-04-06,33.683947300000000,-117.794694199999995
"3170",850004638883622912.000000000000000,EasterdayB,#coolashell #future #drought graphene used to sieve salts from seawater @april412 @imcorinnemec @skilligan  https://t.co/cuoohaiqax,los angeles,2017-04-06,34.052234200000001,-118.243684900000005
"3171",850032912477163520.000000000000000,ANativeAngeleno,graphene sieve turns seawater into drinking water. https://t.co/mfmhebbn2y #cawater #drought,"los angeles, california",2017-04-06,34.052234200000001,-118.243684900000005
